CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 17) Not applicable (H0000 - H9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-81,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
NOT APPLICABLE,H0001,TOTAL,N/A,0,0
NOT APPLICABLE,H0001,,N/A,0,0
NOT APPLICABLE,H0002,TOTAL,N/A,0,0
NOT APPLICABLE,H0002,,N/A,0,0
NOT APPLICABLE,H0003,TOTAL,N/A,0,0
NOT APPLICABLE,H0003,,N/A,0,0
NOT APPLICABLE,H0004,TOTAL,N/A,0,0
NOT APPLICABLE,H0004,,N/A,0,0
NOT APPLICABLE,H0005,TOTAL,N/A,0,0
NOT APPLICABLE,H0005,,N/A,0,0
NOT APPLICABLE,H0008,TOTAL,N/A,0,0
NOT APPLICABLE,H0008,,N/A,0,0
NOT APPLICABLE,H0009,TOTAL,N/A,0,0
NOT APPLICABLE,H0009,,N/A,0,0
NOT APPLICABLE,H0014,TOTAL,N/A,0,0
NOT APPLICABLE,H0014,,N/A,0,0
NOT APPLICABLE,H0015,TOTAL,N/A,0,0
NOT APPLICABLE,H0015,,N/A,0,0
NOT APPLICABLE,H0017,TOTAL,N/A,0,0
NOT APPLICABLE,H0017,,N/A,0,0
NOT APPLICABLE,H0020,TOTAL,N/A,0,0
NOT APPLICABLE,H0020,,N/A,0,0
NOT APPLICABLE,H0022,TOTAL,N/A,0,0
NOT APPLICABLE,H0022,,N/A,0,0
NOT APPLICABLE,H0031,TOTAL,N/A,0,0
NOT APPLICABLE,H0031,,N/A,0,0
NOT APPLICABLE,H0032,TOTAL,N/A,0,0
NOT APPLICABLE,H0032,,N/A,0,0
NOT APPLICABLE,H0033,TOTAL,N/A,0,0
NOT APPLICABLE,H0033,,N/A,0,0
NOT APPLICABLE,H0034,TOTAL,N/A,0,0
NOT APPLICABLE,H0034,,N/A,0,0
NOT APPLICABLE,H0035,TOTAL,N/A,0,0
NOT APPLICABLE,H0035,,N/A,0,0
NOT APPLICABLE,H0036,TOTAL,N/A,0,0
NOT APPLICABLE,H0036,,N/A,0,0
NOT APPLICABLE,H0037,TOTAL,N/A,0,0
NOT APPLICABLE,H0037,,N/A,0,0
NOT APPLICABLE,H0039,TOTAL,N/A,0,0
NOT APPLICABLE,H0039,,N/A,0,0
NOT APPLICABLE,H0045,TOTAL,N/A,0,0
NOT APPLICABLE,H0045,,N/A,0,0
NOT APPLICABLE,H0046,TOTAL,N/A,0,0
NOT APPLICABLE,H0046,,N/A,0,0
NOT APPLICABLE,H0047,TOTAL,N/A,0,0
NOT APPLICABLE,H0047,,N/A,0,0
NOT APPLICABLE,H0048,TOTAL,N/A,0,0
NOT APPLICABLE,H0048,,N/A,0,0
NOT APPLICABLE,H0049,TOTAL,N/A,0,0
NOT APPLICABLE,H0049,,N/A,0,0
NOT APPLICABLE,H0050,TOTAL,N/A,0,0
NOT APPLICABLE,H0050,,N/A,0,0
NOT APPLICABLE,H1000,TOTAL,N/A,0,0
NOT APPLICABLE,H1000,,N/A,0,0
NOT APPLICABLE,H1011,TOTAL,N/A,0,0
NOT APPLICABLE,H1011,,N/A,0,0
NOT APPLICABLE,H2000,TOTAL,N/A,0,0
NOT APPLICABLE,H2000,,N/A,0,0
NOT APPLICABLE,H2010,TOTAL,N/A,0,0
NOT APPLICABLE,H2010,,N/A,0,0
NOT APPLICABLE,H2011,TOTAL,N/A,0,0
NOT APPLICABLE,H2011,,N/A,0,0
NOT APPLICABLE,H2012,TOTAL,N/A,0,0
NOT APPLICABLE,H2012,,N/A,0,0
NOT APPLICABLE,H2014,TOTAL,N/A,0,0
NOT APPLICABLE,H2014,,N/A,0,0
NOT APPLICABLE,H2015,TOTAL,N/A,0,0
NOT APPLICABLE,H2015,,N/A,0,0
NOT APPLICABLE,H2017,TOTAL,N/A,0,0
NOT APPLICABLE,H2017,,N/A,0,0
NOT APPLICABLE,H2020,TOTAL,N/A,0,0
NOT APPLICABLE,H2020,,N/A,0,0
NOT APPLICABLE,H2031,TOTAL,N/A,0,0
NOT APPLICABLE,H2031,,N/A,0,0
NOT APPLICABLE,H2035,TOTAL,N/A,0,0
NOT APPLICABLE,H2035,,N/A,0,0
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
