CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 28) Codes Required by Federal Government Agencies (T0000 - T9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-93,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1001,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1001,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1002,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1002,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1003,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1003,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1007,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1007,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1013,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1013,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1014,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1014,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1015,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1015,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1016,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1016,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1017,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1017,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1019,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1019,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1020,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1020,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1021,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1021,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1023,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1023,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1028,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1028,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1030,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1030,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1031,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1031,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1502,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1502,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1503,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1503,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1999,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T1999,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2001,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2001,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2003,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2003,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2004,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2004,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2005,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2005,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2011,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2011,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2022,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2022,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2023,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2023,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2028,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2028,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2029,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2029,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2034,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2034,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2040,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2040,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2049,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T2049,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4521,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4521,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4522,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4522,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4523,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4523,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4524,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4524,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4525,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4525,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4526,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4526,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4527,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4527,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4528,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4528,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4535,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4535,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4537,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4537,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4541,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T4541,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T5001,TOTAL,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T5001,,N/A,0,0
CODES REQUESTED BY FEDERAL GOVERNMENT AGENCIES,T5999,TOTAL,N/A,0,0
