CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 05) Medicine (90000 - 99199, 99500 - 99999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1881,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
MEDICINE,90281,TOTAL,44,44,30.4
MEDICINE,90281,,44,44,30.4
MEDICINE,90283,TOTAL,N/A,4.05,3.25
MEDICINE,90283,,N/A,4.05,3.25
MEDICINE,90284,TOTAL,N/A,0,0
MEDICINE,90284,,N/A,0,0
MEDICINE,90287,TOTAL,N/A,0,0
MEDICINE,90287,,N/A,0,0
MEDICINE,90288,TOTAL,N/A,0,0
MEDICINE,90288,,N/A,0,0
MEDICINE,90296,TOTAL,N/A,0,0
MEDICINE,90296,,N/A,0,0
MEDICINE,90371,TOTAL,168,17626.66,13652.71
MEDICINE,90371,,168,17626.66,13652.71
MEDICINE,90375,TOTAL,289,42142.24,32903.08
MEDICINE,90375,,289,42142.24,32903.08
MEDICINE,90376,TOTAL,306,47099.52,37428.08
MEDICINE,90376,,306,47099.52,37428.08
MEDICINE,90378,TOTAL,N/A,0,0
MEDICINE,90378,,N/A,0,0
MEDICINE,90379,TOTAL,N/A,0,0
MEDICINE,90379,,N/A,0,0
MEDICINE,90384,TOTAL,11,10.01,8
MEDICINE,90384,,11,10.01,8
MEDICINE,90385,TOTAL,N/A,175.73,101.44
MEDICINE,90385,,N/A,175.73,101.44
MEDICINE,90386,TOTAL,N/A,0,0
MEDICINE,90386,,N/A,0,0
MEDICINE,90389,TOTAL,N/A,7,5.41
MEDICINE,90389,,N/A,7,5.41
MEDICINE,90393,TOTAL,N/A,0,0
MEDICINE,90393,,N/A,0,0
MEDICINE,90396,TOTAL,17,2315.99,1584.27
MEDICINE,90396,,17,2315.99,1584.27
MEDICINE,90399,TOTAL,N/A,0,0
MEDICINE,90399,,N/A,0,0
MEDICINE,90465,TOTAL,100,1975.43,1366.09
MEDICINE,90465,,100,1975.43,1366.09
MEDICINE,90466,TOTAL,N/A,51.23,25.12
MEDICINE,90466,,N/A,51.23,25.12
MEDICINE,90467,TOTAL,N/A,18.01,13.61
MEDICINE,90467,,N/A,18.01,13.61
MEDICINE,90468,TOTAL,N/A,0,0
MEDICINE,90468,,N/A,0,0
MEDICINE,90470,TOTAL,N/A,3,2
MEDICINE,90470,,N/A,3,2
MEDICINE,90471,TOTAL,840509,17780530.58,12329836.97
MEDICINE,90471,,840509,17780530.58,12329836.97
MEDICINE,90472,TOTAL,33327,366446.2,251077.1
MEDICINE,90472,,33327,366446.2,251077.1
MEDICINE,90473,TOTAL,803,9839.93,7093.93
MEDICINE,90473,,803,9839.93,7093.93
MEDICINE,90474,TOTAL,68,615.03,303.35
MEDICINE,90474,,68,615.03,303.35
MEDICINE,90476,TOTAL,N/A,0,0
MEDICINE,90476,,N/A,0,0
MEDICINE,90581,TOTAL,N/A,0,0
MEDICINE,90581,,N/A,0,0
MEDICINE,90585,TOTAL,N/A,211.99,169.59
MEDICINE,90585,,N/A,211.99,169.59
MEDICINE,90586,TOTAL,417,46894.31,36425.25
MEDICINE,90586,,417,46894.31,36425.25
MEDICINE,90632,TOTAL,1289,56934.74,35740.19
MEDICINE,90632,,1289,56934.74,35740.19
MEDICINE,90633,TOTAL,36,785.73,488.62
MEDICINE,90633,,36,785.73,488.62
MEDICINE,90634,TOTAL,N/A,0,0
MEDICINE,90634,,N/A,0,0
MEDICINE,90636,TOTAL,N/A,1.01,0.81
MEDICINE,90636,,N/A,1.01,0.81
MEDICINE,90644,TOTAL,N/A,0,0
MEDICINE,90644,,N/A,0,0
MEDICINE,90645,TOTAL,34,751.98,569
MEDICINE,90645,,34,751.98,569
MEDICINE,90646,TOTAL,N/A,0,0
MEDICINE,90646,,N/A,0,0
MEDICINE,90647,TOTAL,12,254.4,157.5
MEDICINE,90647,,12,254.4,157.5
MEDICINE,90648,TOTAL,29,655.37,432.96
MEDICINE,90648,,29,655.37,432.96
MEDICINE,90649,TOTAL,N/A,152.68,118.94
MEDICINE,90649,,N/A,152.68,118.94
MEDICINE,90650,TOTAL,N/A,0,0
MEDICINE,90650,,N/A,0,0
MEDICINE,90655,TOTAL,1353,17057.36,17034.17
MEDICINE,90655,,1353,17057.36,17034.17
MEDICINE,90656,TOTAL,1305438,16140288.81,16088535.37
MEDICINE,90656,,1305438,16140288.81,16088535.37
MEDICINE,90657,TOTAL,835,5084.57,5081.02
MEDICINE,90657,,835,5084.57,5081.02
MEDICINE,90658,TOTAL,11576041.8,130344297.44,129954600.71
MEDICINE,90658,,11576041.8,130344297.44,129954600.71
MEDICINE,90660,TOTAL,4527,98299.83,97781.64
MEDICINE,90660,,4527,98299.83,97781.64
MEDICINE,90661,TOTAL,13,176.39,176.39
MEDICINE,90661,,13,176.39,176.39
MEDICINE,90662,TOTAL,788655.1,22788957.86,22752812.6
MEDICINE,90662,,788655.1,22788957.86,22752812.6
MEDICINE,90663,TOTAL,N/A,29.23,29.23
MEDICINE,90663,,N/A,29.23,29.23
MEDICINE,90664,TOTAL,N/A,21.17,21.17
MEDICINE,90664,,N/A,21.17,21.17
MEDICINE,90665,TOTAL,N/A,0,0
MEDICINE,90665,,N/A,0,0
MEDICINE,90666,TOTAL,N/A,58.01,56.03
MEDICINE,90666,,N/A,58.01,56.03
MEDICINE,90667,TOTAL,N/A,34.11,34.11
MEDICINE,90667,,N/A,34.11,34.11
MEDICINE,90668,TOTAL,107,1996.58,1942.4
MEDICINE,90668,,107,1996.58,1942.4
MEDICINE,90669,TOTAL,586,44776.31,44580.59
MEDICINE,90669,,586,44776.31,44580.59
MEDICINE,90670,TOTAL,956,81060.84,80373.36
MEDICINE,90670,,956,81060.84,80373.36
MEDICINE,90675,TOTAL,1102,192481.64,149973.09
MEDICINE,90675,,1102,192481.64,149973.09
MEDICINE,90676,TOTAL,N/A,718.46,574.78
MEDICINE,90676,,N/A,718.46,574.78
