CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 27) National Codes Established for Private Payer Use (S0000 - S9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-455,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0012,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0012,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0020,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0020,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0028,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0028,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0030,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0030,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0032,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0032,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0073,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0073,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0077,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0077,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0091,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0091,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0109,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0109,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0119,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0119,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0126,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0126,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0145,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0145,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0148,,N/A,42.34,33.200000000000003,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0148,TOTAL,N/A,42.34,33.200000000000003,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0160,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0160,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0164,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0164,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0170,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0170,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0171,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0171,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0181,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0181,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0183,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0183,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0189,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0189,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0190,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0190,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0191,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0191,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0194,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0194,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0195,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0195,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0199,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0199,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0207,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0207,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0208,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0208,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0209,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0209,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0215,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0215,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0220,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0220,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0250,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0250,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0257,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0257,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0260,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0260,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0265,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0265,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0270,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0270,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0271,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0271,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0272,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0272,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0273,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0273,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0274,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0274,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0280,,2972,87649.7,85894.14,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0280,TOTAL,2972,87649.7,85894.14,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0281,,56596,1550577.89,1519467.48,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0281,TOTAL,56596,1550577.89,1519467.48,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0302,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0302,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0310,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0310,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0315,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0315,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0316,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0316,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0317,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0317,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0353,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0353,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0354,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0354,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0390,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0390,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0395,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0395,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0400,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0400,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0500,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0500,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0504,,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0504,TOTAL,N/A,0,0,
NATIONAL CODES ESTABLISHED FOR PRIVATE PAYER USE,S0506,,N/A,0,0,
