CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 12) Enternal and Parental Therapy (B0000 - B9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-99,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
ENTERAL AND PARENTAL THERAPY,B4034,,5056928,22398557.399999999,17366928.66,
ENTERAL AND PARENTAL THERAPY,B4034,TOTAL,5056928,22398557.399999999,17366928.66,
ENTERAL AND PARENTAL THERAPY,B4035,,10481378,84465405.319999993,65740595.18,
ENTERAL AND PARENTAL THERAPY,B4035,TOTAL,10481378,84465405.319999993,65740595.18,
ENTERAL AND PARENTAL THERAPY,B4036,,1143546,6948745.29,5381270.0300000003,
ENTERAL AND PARENTAL THERAPY,B4036,TOTAL,1143546,6948745.29,5381270.0300000003,
ENTERAL AND PARENTAL THERAPY,B4081,,73,1308.3599999999999,1025.6600000000001,
ENTERAL AND PARENTAL THERAPY,B4081,TOTAL,73,1308.3599999999999,1025.6600000000001,
ENTERAL AND PARENTAL THERAPY,B4082,,113,1608.32,1216.52,
ENTERAL AND PARENTAL THERAPY,B4082,TOTAL,113,1608.32,1216.52,
ENTERAL AND PARENTAL THERAPY,B4083,,54,115.61,86.65,
ENTERAL AND PARENTAL THERAPY,B4083,TOTAL,54,115.61,86.65,
ENTERAL AND PARENTAL THERAPY,B4087,,12409,386650.55,296813.23,
ENTERAL AND PARENTAL THERAPY,B4087,TOTAL,12409,386650.55,296813.23,
ENTERAL AND PARENTAL THERAPY,B4088,,6889,222099.91,169393.79,
ENTERAL AND PARENTAL THERAPY,B4088,TOTAL,6889,222099.91,169393.79,
ENTERAL AND PARENTAL THERAPY,B4100,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4100,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4102,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4102,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4103,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4103,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4104,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4104,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4149,,776349,1018800.36,793559.16,
ENTERAL AND PARENTAL THERAPY,B4149,TOTAL,776349,1018800.36,793559.16,
ENTERAL AND PARENTAL THERAPY,B4150,,93249189,46968344.859999999,36245468.57,
ENTERAL AND PARENTAL THERAPY,B4150,TOTAL,93249189,46968344.859999999,36245468.57,
ENTERAL AND PARENTAL THERAPY,B4152,,124404974,52627210.090000004,40694717.780000001,
ENTERAL AND PARENTAL THERAPY,B4152,TOTAL,124404974,52627210.090000004,40694717.780000001,
ENTERAL AND PARENTAL THERAPY,B4153,,11280042,17237318.629999999,13440433.73,
ENTERAL AND PARENTAL THERAPY,B4153,TOTAL,11280042,17237318.629999999,13440433.73,
ENTERAL AND PARENTAL THERAPY,B4154,,55114359,48467499.659999996,37742241.130000003,
ENTERAL AND PARENTAL THERAPY,B4154,TOTAL,55114359,48467499.659999996,37742241.130000003,
ENTERAL AND PARENTAL THERAPY,B4155,,1484088,1134262.17,882640.22,
ENTERAL AND PARENTAL THERAPY,B4155,TOTAL,1484088,1134262.17,882640.22,
ENTERAL AND PARENTAL THERAPY,B4157,,6458,35842.44,28100.45,
ENTERAL AND PARENTAL THERAPY,B4157,TOTAL,6458,35842.44,28100.45,
ENTERAL AND PARENTAL THERAPY,B4158,,1009,1098.01,860.83,
ENTERAL AND PARENTAL THERAPY,B4158,TOTAL,1009,1098.01,860.83,
ENTERAL AND PARENTAL THERAPY,B4159,,15747,16175.68,12475.04,
ENTERAL AND PARENTAL THERAPY,B4159,TOTAL,15747,16175.68,12475.04,
ENTERAL AND PARENTAL THERAPY,B4160,,248234,252048.67,194444.41,
ENTERAL AND PARENTAL THERAPY,B4160,TOTAL,248234,252048.67,194444.41,
ENTERAL AND PARENTAL THERAPY,B4161,,131609,295727.53000000003,230983.2,
ENTERAL AND PARENTAL THERAPY,B4161,TOTAL,131609,295727.53000000003,230983.2,
ENTERAL AND PARENTAL THERAPY,B4162,,1243,9097.64,7132.58,
ENTERAL AND PARENTAL THERAPY,B4162,TOTAL,1243,9097.64,7132.58,
ENTERAL AND PARENTAL THERAPY,B4164,,200,3547.14,2780.97,
ENTERAL AND PARENTAL THERAPY,B4164,TOTAL,200,3547.14,2780.97,
ENTERAL AND PARENTAL THERAPY,B4168,,12,337.56,264.64999999999998,
ENTERAL AND PARENTAL THERAPY,B4168,TOTAL,12,337.56,264.64999999999998,
ENTERAL AND PARENTAL THERAPY,B4176,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4176,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B4178,,1654,97905.07,76757.72,
ENTERAL AND PARENTAL THERAPY,B4178,TOTAL,1654,97905.07,76757.72,
ENTERAL AND PARENTAL THERAPY,B4180,,657,14518.26,11382.43,
ENTERAL AND PARENTAL THERAPY,B4180,TOTAL,657,14518.26,11382.43,
ENTERAL AND PARENTAL THERAPY,B4185,,1725493,19617236.489999998,15320969.449999999,
ENTERAL AND PARENTAL THERAPY,B4185,TOTAL,1725493,19617236.489999998,15320969.449999999,
ENTERAL AND PARENTAL THERAPY,B4189,,60200,12109427.550000001,9441262.7400000002,
ENTERAL AND PARENTAL THERAPY,B4189,TOTAL,60200,12109427.550000001,9441262.7400000002,
ENTERAL AND PARENTAL THERAPY,B4193,,144241,37432088.799999997,29266114.91,
ENTERAL AND PARENTAL THERAPY,B4193,TOTAL,144241,37432088.799999997,29266114.91,
ENTERAL AND PARENTAL THERAPY,B4197,,276851,87454631.780000001,68404082.109999999,
ENTERAL AND PARENTAL THERAPY,B4197,TOTAL,276851,87454631.780000001,68404082.109999999,
ENTERAL AND PARENTAL THERAPY,B4199,,108116,39043684.039999999,30514689.760000002,
ENTERAL AND PARENTAL THERAPY,B4199,TOTAL,108116,39043684.039999999,30514689.760000002,
ENTERAL AND PARENTAL THERAPY,B4216,,976,8530.7999999999993,6688.07,
ENTERAL AND PARENTAL THERAPY,B4216,TOTAL,976,8530.7999999999993,6688.07,
ENTERAL AND PARENTAL THERAPY,B4220,,568019,5133839.1900000004,4019793.99,
ENTERAL AND PARENTAL THERAPY,B4220,TOTAL,568019,5133839.1900000004,4019793.99,
ENTERAL AND PARENTAL THERAPY,B4222,,4992,55789.120000000003,43676.34,
ENTERAL AND PARENTAL THERAPY,B4222,TOTAL,4992,55789.120000000003,43676.34,
ENTERAL AND PARENTAL THERAPY,B4224,,589765,16640090.4,13030601.380000001,
ENTERAL AND PARENTAL THERAPY,B4224,TOTAL,589765,16640090.4,13030601.380000001,
ENTERAL AND PARENTAL THERAPY,B5000,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B5000,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B5100,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B5100,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B5200,,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B5200,TOTAL,N/A,0,0,
ENTERAL AND PARENTAL THERAPY,B9000,,203,21310.91,16197.82,
ENTERAL AND PARENTAL THERAPY,B9000,TOTAL,203,21310.91,16197.82,
ENTERAL AND PARENTAL THERAPY,B9002,,150786,12666302.5,9793406.8800000008,
ENTERAL AND PARENTAL THERAPY,B9002,TOTAL,150786,12666302.5,9793406.8800000008,
ENTERAL AND PARENTAL THERAPY,B9004,,9912,4455023.58,3486278.01,
ENTERAL AND PARENTAL THERAPY,B9004,TOTAL,9912,4455023.58,3486278.01,
ENTERAL AND PARENTAL THERAPY,B9006,,338,148270.18,115953.04,
ENTERAL AND PARENTAL THERAPY,B9006,TOTAL,338,148270.18,115953.04,
ENTERAL AND PARENTAL THERAPY,B9998,,55213,80817.48,62896.33,
