MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
V2020,TOTAL,VISION SERVICES,"403,945","$23,590,193.71 ","$17,977,223.43 "
V2100,TOTAL,,"40,683","$1,397,963.52 ","$1,075,570.58 "
V2101,TOTAL,,"2,018","$75,148.29 ","$57,862.60 "
V2102,TOTAL,,781,"$33,649.25 ","$25,423.44 "
V2103,TOTAL,,"67,113","$2,088,613.39 ","$1,596,108.11 "
V2104,TOTAL,,"3,856","$129,101.20 ","$100,413.30 "
V2105,TOTAL,,353,"$13,439.14 ","$10,078.45 "
V2106,TOTAL,,155,"$6,077.84 ","$4,717.66 "
V2107,TOTAL,,"1,228","$48,608.57 ","$37,659.26 "
V2108,TOTAL,,298,"$11,543.74 ","$8,773.57 "
V2109,TOTAL,,70,"$3,017.46 ","$2,229.65 "
V2110,TOTAL,,25,"$1,168.75 ",$892.71 
V2111,TOTAL,,121,"$5,532.03 ","$4,191.21 "
V2112,TOTAL,,56,"$2,718.35 ","$2,005.72 "
V2113,TOTAL,,39,"$1,824.05 ","$1,424.58 "
V2114,TOTAL,,38,"$2,250.29 ","$1,755.04 "
V2115,TOTAL,,39,"$1,995.65 ","$1,465.47 "
V2118,TOTAL,,7,$484.64 ,$387.71 
V2121,TOTAL,,159,"$10,395.19 ","$8,013.97 "
V2199,TOTAL,,3,$251.88 ,$96.70 
V2200,TOTAL,,"159,913","$7,182,692.79 ","$5,522,713.35 "
V2201,TOTAL,,"6,333","$300,721.30 ","$231,218.78 "
V2202,TOTAL,,"5,922","$317,122.90 ","$244,142.92 "
V2203,TOTAL,,"493,175","$22,569,675.96 ","$17,316,480.60 "
V2204,TOTAL,,"24,607","$1,180,009.14 ","$907,946.22 "
V2205,TOTAL,,"2,307","$117,311.12 ","$90,207.73 "
V2206,TOTAL,,"1,310","$71,051.70 ","$54,409.33 "
V2207,TOTAL,,"2,236","$114,718.77 ","$88,460.09 "
V2208,TOTAL,,"1,889","$90,333.13 ","$69,882.14 "
V2209,TOTAL,,220,"$12,138.68 ","$9,425.94 "
V2210,TOTAL,,205,"$11,943.60 ","$9,492.43 "
V2211,TOTAL,,393,"$24,313.89 ","$19,013.69 "
V2212,TOTAL,,207,"$12,886.09 ","$9,988.71 "
V2213,TOTAL,,217,"$12,207.16 ","$9,307.76 "
V2214,TOTAL,,607,"$35,345.34 ","$27,489.52 "
V2215,TOTAL,,542,"$30,426.04 ","$22,690.58 "
V2218,TOTAL,,32,"$2,642.84 ","$2,100.76 "
V2219,TOTAL,,"24,975","$677,903.76 ","$534,510.97 "
V2220,TOTAL,,"3,972","$100,718.60 ","$79,695.37 "
V2221,TOTAL,,870,"$60,019.99 ","$46,933.05 "
V2299,TOTAL,,22,$867.20 ,$693.77 
V2300,TOTAL,,"59,932","$3,479,313.14 ","$2,683,484.12 "
V2301,TOTAL,,"2,785","$180,447.57 ","$139,378.62 "
V2302,TOTAL,,"1,946","$125,722.61 ","$97,136.38 "
V2303,TOTAL,,"193,136","$11,102,979.46 ","$8,548,946.54 "
V2304,TOTAL,,"9,721","$583,590.67 ","$450,946.63 "
V2305,TOTAL,,870,"$59,318.04 ","$45,689.21 "
V2306,TOTAL,,162,"$11,017.16 ","$8,438.66 "
V2307,TOTAL,,"1,078","$70,992.00 ","$54,609.28 "
V2308,TOTAL,,496,"$33,030.14 ","$25,419.63 "
V2309,TOTAL,,95,"$6,866.46 ","$5,414.96 "
V2310,TOTAL,,32,"$2,222.96 ","$1,660.57 "
V2311,TOTAL,,84,"$6,634.25 ","$5,035.60 "
V2312,TOTAL,,102,"$7,480.63 ","$5,901.19 "
V2313,TOTAL,,81,"$6,377.53 ","$4,986.88 "
V2314,TOTAL,,109,"$7,793.69 ","$6,234.98 "
V2315,TOTAL,,68,"$5,201.49 ","$4,045.63 "
V2318,TOTAL,,27,"$3,194.20 ","$2,555.36 "
V2319,TOTAL,,"6,870","$216,701.41 ","$171,821.83 "
V2320,TOTAL,,"1,004","$37,828.06 ","$30,086.82 "
V2321,TOTAL,,136,"$11,290.39 ","$8,681.06 "
V2399,TOTAL,,4,$333.00 ,$266.40 
V2410,TOTAL,,170,"$12,390.94 ","$9,513.78 "
V2430,TOTAL,,"2,233","$201,761.97 ","$157,339.00 "
V2499,TOTAL,,4,$269.32 ,$215.47 
V2500,TOTAL,,267,"$19,079.88 ","$13,990.84 "
V2501,TOTAL,,14,"$1,404.07 ","$1,035.87 "
V2502,TOTAL,,7,$675.68 ,$502.12 
V2503,TOTAL,,10,$873.92 ,$686.34 
V2510,TOTAL,,"1,502","$134,252.71 ","$99,960.55 "
V2511,TOTAL,,81,"$10,284.32 ","$8,045.30 "
V2512,TOTAL,,56,"$7,992.32 ","$6,049.30 "
V2513,TOTAL,,412,"$59,129.87 ","$45,823.13 "
V2520,TOTAL,,"1,644","$151,224.94 ","$112,708.92 "
V2521,TOTAL,,191,"$26,599.18 ","$20,249.63 "
V2522,TOTAL,,42,"$4,802.04 ","$3,469.82 "
V2523,TOTAL,,"2,924","$382,968.83 ","$290,521.75 "
V2530,TOTAL,,42,"$5,768.09 ","$4,509.67 "
V2531,TOTAL,,43,"$9,018.58 ","$7,030.06 "
V2599,TOTAL,,37,"$4,494.40 ","$3,537.66 "
V2623,TOTAL,,"4,287","$3,610,573.32 ","$2,852,907.08 "
V2624,TOTAL,,"15,886","$864,389.49 ","$612,132.38 "
V2625,TOTAL,,"1,875","$642,948.72 ","$501,897.81 "
V2626,TOTAL,,"1,296","$255,686.19 ","$196,949.11 "
V2627,TOTAL,,"2,029","$2,349,920.71 ","$1,865,102.51 "
V2628,TOTAL,,"4,041","$1,123,706.02 ","$883,283.10 "
V2629,TOTAL,,10,"$4,895.99 ","$3,884.45 "
V2630,TOTAL,,9,"$1,173.00 ",$738.40 
V2632,TOTAL,,160,"$81,993.69 ","$64,662.27 "
V2700,TOTAL,,"5,507","$205,256.74 ","$158,727.87 "
V2710,TOTAL,,"6,143","$339,810.43 ","$268,280.37 "
V2715,TOTAL,,"15,620","$148,027.45 ","$116,270.35 "
V2718,TOTAL,,414,"$9,487.39 ","$7,325.48 "
V2730,TOTAL,,"1,219","$21,112.99 ","$16,661.76 "
V2744,TOTAL,,"21,146","$312,622.08 ","$245,334.28 "
V2745,TOTAL,,"18,307","$161,330.48 ","$127,495.39 "
V2750,TOTAL,,"30,665","$544,284.55 ","$428,338.73 "
V2755,TOTAL,,"230,443","$2,936,880.11 ","$2,312,756.26 "
V2760,TOTAL,,8,$96.80 ,$77.44 
V2770,TOTAL,,13,$181.78 ,$124.62 
V2780,TOTAL,,380,"$4,023.67 ","$3,127.51 "
V2781,TOTAL,,4,$653.58 ,$522.86 
V2782,TOTAL,,"2,253","$73,541.09 ","$57,770.54 "
V2783,TOTAL,,558,"$23,234.24 ","$18,381.30 "
V2784,TOTAL,,"20,391","$578,183.00 ","$455,668.37 "
V2785,TOTAL,,"8,258","$21,978,475.60 ","$17,550,497.60 "
V2790,TOTAL,,"1,050","$701,218.29 ","$558,740.54 "
V2797,TOTAL,,7,"$2,189.00 ","$1,751.20 "
V2799,TOTAL,,"2,264","$120,477.00 ","$94,880.38 "
