MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
A9150,TOTAL,ADMINISTRATION,1,$1.00 ,$0.80 
A9270,TOTAL,,20,$900.00 ,$720.00 
A9500,TOTAL,,"2,074,971","$229,927,837.67 ","$181,882,134.09 "
A9502,TOTAL,,"1,340,085","$143,209,968.60 ","$113,271,450.75 "
A9503,TOTAL,,"115,866","$2,494,299.80 ","$1,975,170.29 "
A9504,TOTAL,,46,"$11,732.70 ","$9,146.16 "
A9505,TOTAL,,"1,571,377","$72,911,454.58 ","$57,813,542.67 "
A9507,TOTAL,,"1,031","$2,577,361.03 ","$2,025,098.81 "
A9508,TOTAL,,168,"$72,734.69 ","$58,187.74 "
A9510,TOTAL,,"3,230","$112,965.41 ","$89,589.20 "
A9512,TOTAL,,"108,105","$351,135.39 ","$278,976.00 "
A9516,TOTAL,,"82,494","$1,413,373.05 ","$1,120,219.14 "
A9517,TOTAL,,"43,100","$1,694,313.26 ","$1,343,327.38 "
A9521,TOTAL,,822,"$398,603.47 ","$316,626.59 "
A9524,TOTAL,,271,"$15,848.46 ","$12,678.77 "
A9526,TOTAL,,451,"$63,968.70 ","$50,835.96 "
A9527,TOTAL,,153,"$3,201.00 ","$2,560.80 "
A9528,TOTAL,,"4,759","$110,917.02 ","$87,719.14 "
A9529,TOTAL,,73,"$6,148.52 ","$4,918.82 "
A9530,TOTAL,,"3,541","$30,473.25 ","$24,378.60 "
A9531,TOTAL,,"2,560","$22,240.17 ","$17,554.92 "
A9532,TOTAL,,8,"$1,021.00 ",$816.80 
A9535,TOTAL,,731,"$3,581.17 ","$2,864.97 "
A9536,TOTAL,,7,$207.50 ,$166.00 
A9537,TOTAL,,"13,511","$508,790.95 ","$402,119.09 "
A9538,TOTAL,,"6,808","$411,882.89 ","$328,395.50 "
A9539,TOTAL,,"3,889","$73,775.58 ","$56,849.85 "
A9540,TOTAL,,"2,960","$103,807.74 ","$82,741.37 "
A9541,TOTAL,,"12,505","$283,481.92 ","$224,624.07 "
A9542,TOTAL,,61,"$139,926.83 ","$111,655.79 "
A9543,TOTAL,,80,"$1,640,821.58 ","$1,312,657.34 "
A9544,TOTAL,,14,"$38,467.73 ","$30,774.18 "
A9545,TOTAL,,18,"$230,600.55 ","$184,480.44 "
A9547,TOTAL,,"4,701","$263,981.63 ","$209,031.86 "
A9548,TOTAL,,306,"$91,743.70 ","$73,341.00 "
A9550,TOTAL,,43,"$1,204.04 ",$963.23 
A9551,TOTAL,,49,"$6,837.37 ","$5,198.87 "
A9552,TOTAL,,"279,088","$69,621,775.50 ","$55,429,617.45 "
A9553,TOTAL,,46,"$13,481.28 ","$10,550.86 "
A9554,TOTAL,,905,"$438,109.95 ","$344,036.02 "
A9555,TOTAL,,"30,147","$7,442,257.53 ","$5,921,747.92 "
A9556,TOTAL,,"2,819","$75,731.63 ","$60,119.32 "
A9557,TOTAL,,522,"$215,048.14 ","$170,483.50 "
A9558,TOTAL,,"1,519","$43,202.48 ","$34,177.07 "
A9559,TOTAL,,"1,032","$3,316.70 ","$2,653.30 "
A9560,TOTAL,,"18,859","$1,073,362.24 ","$849,022.11 "
A9561,TOTAL,,"22,809","$473,084.91 ","$375,757.19 "
A9562,TOTAL,,"6,940","$1,157,864.72 ","$919,764.55 "
A9563,TOTAL,,31,"$2,214.34 ","$1,771.47 "
A9564,TOTAL,,134,"$16,805.00 ","$13,404.00 "
A9565,TOTAL,,"11,218","$1,366,566.46 ","$1,088,046.50 "
A9567,TOTAL,,718,"$36,316.28 ","$28,768.79 "
A9600,TOTAL,,107,"$104,990.13 ","$83,992.06 "
A9605,TOTAL,,443,"$684,653.23 ","$547,698.44 "
A9698,TOTAL,,"1,322","$16,087.91 ","$12,835.07 "
A9699,TOTAL,,"1,094","$190,132.81 ","$151,898.59 "
A9700,TOTAL,,"4,172","$442,248.50 ","$350,596.94 "
A9900,TOTAL,,28,"$1,042.64 ",$784.07 
A9901,TOTAL,,2,$19.90 ,$15.92 
A9999,TOTAL,,"3,060","$107,312.68 ","$84,411.75 "
