,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges K0001 - K9999,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
K0001,TOTAL,REGIONAL DURABLE MEDICAL EQUIPMENTRCS,"1,982,167","$86,069,631.05 ","$63,680,774.62 "
K0002,TOTAL,,"105,745","$6,960,671.58 ","$5,129,790.78 "
K0003,TOTAL,,"943,574","$66,887,179.86 ","$50,600,828.68 "
K0004,TOTAL,,"777,468","$81,365,646.82 ","$61,961,464.93 "
K0005,TOTAL,,"5,714","$5,966,868.25 ","$4,662,800.51 "
K0006,TOTAL,,"112,155","$11,006,298.87 ","$8,380,098.80 "
K0007,TOTAL,,"64,605","$9,347,621.57 ","$7,218,595.24 "
K0009,TOTAL,,184,"$283,542.95 ","$223,388.07 "
K0010,TOTAL,,"3,987","$8,067,486.58 ","$6,422,445.13 "
K0011,TOTAL,,"171,217","$816,633,476.09 ","$649,654,706.26 "
K0012,TOTAL,,"1,976","$3,415,190.76 ","$2,709,557.80 "
K0014,TOTAL,,"2,603","$18,341,071.29 ","$14,476,522.79 "
K0015,TOTAL,,"4,947","$625,850.78 ","$495,371.82 "
K0017,TOTAL,,"3,696","$69,371.52 ","$54,560.62 "
K0018,TOTAL,,804,"$20,845.29 ","$16,206.44 "
K0019,TOTAL,,"31,079","$499,293.03 ","$379,723.00 "
K0020,TOTAL,,"2,488","$71,684.13 ","$57,174.02 "
K0037,TOTAL,,745,"$13,695.61 ","$10,856.27 "
K0038,TOTAL,,"1,467","$32,820.52 ","$25,896.75 "
K0039,TOTAL,,422,"$18,468.88 ","$14,545.89 "
K0040,TOTAL,,"25,942","$1,807,236.69 ","$1,430,606.54 "
K0041,TOTAL,,"2,940","$139,722.29 ","$111,147.71 "
K0042,TOTAL,,513,"$14,928.00 ","$11,556.08 "
K0043,TOTAL,,"1,493","$27,063.55 ","$21,018.36 "
K0044,TOTAL,,780,"$12,551.66 ","$9,459.58 "
K0045,TOTAL,,"1,754","$82,149.09 ","$63,263.35 "
K0046,TOTAL,,649,"$5,153.40 ","$4,105.25 "
K0047,TOTAL,,819,"$51,601.30 ","$40,605.39 "
K0050,TOTAL,,136,"$4,092.57 ","$3,201.03 "
K0051,TOTAL,,499,"$22,062.39 ","$17,105.58 "
K0052,TOTAL,,"5,099","$394,464.56 ","$310,931.49 "
K0053,TOTAL,,"7,917","$217,675.44 ","$171,673.35 "
K0056,TOTAL,,"7,460","$268,588.38 ","$213,272.40 "
K0065,TOTAL,,362,"$14,972.52 ","$11,648.79 "
K0069,TOTAL,,"1,420","$126,087.79 ","$98,576.85 "
K0070,TOTAL,,"2,137","$346,606.38 ","$272,487.03 "
K0071,TOTAL,,"1,579","$154,705.01 ","$122,209.88 "
K0072,TOTAL,,"1,555","$92,192.33 ","$71,919.08 "
K0073,TOTAL,,121,"$3,644.21 ","$2,906.08 "
K0077,TOTAL,,"3,478","$180,292.56 ","$139,233.62 "
K0090,TOTAL,,"10,398","$595,368.34 ","$465,770.51 "
K0091,TOTAL,,"1,228","$21,522.18 ","$16,699.52 "
K0092,TOTAL,,"5,081","$1,090,577.28 ","$865,800.36 "
K0093,TOTAL,,"189,372","$27,817,504.04 ","$22,142,581.11 "
K0094,TOTAL,,"8,883","$400,528.87 ","$311,040.15 "
K0095,TOTAL,,"8,419","$377,303.46 ","$298,757.54 "
K0096,TOTAL,,"9,975","$2,456,452.62 ","$1,944,394.56 "
K0097,TOTAL,,"13,524","$796,377.23 ","$618,019.33 "
K0098,TOTAL,,170,"$4,289.31 ","$3,409.94 "
K0099,TOTAL,,"26,029","$1,908,407.43 ","$1,495,638.15 "
K0105,TOTAL,,230,"$9,350.88 ","$7,462.17 "
K0108,TOTAL,,"139,375","$19,556,957.80 ","$15,436,993.59 "
K0195,TOTAL,,"985,554","$16,692,277.39 ","$12,787,589.89 "
K0455,TOTAL,,"10,300","$2,625,131.30 ","$2,094,410.71 "
K0462,TOTAL,,"8,426","$3,373,344.98 ","$2,674,251.67 "
K0552,TOTAL,,"1,967,026","$5,173,104.30 ","$4,090,925.06 "
K0601,TOTAL,,"28,440","$31,257.97 ","$24,568.57 "
K0602,TOTAL,,"1,237","$7,629.30 ","$5,936.25 "
K0603,TOTAL,,"13,889","$7,912.81 ","$6,214.84 "
K0604,TOTAL,,403,"$2,384.11 ","$1,866.20 "
K0605,TOTAL,,2,$29.20 ,$23.36 
K0606,TOTAL,,"1,820","$4,183,097.63 ","$3,315,855.28 "
K0669,TOTAL,,2,$239.94 ,$191.95 
K0730,TOTAL,,"3,905","$553,016.49 ","$441,965.06 "
K0733,TOTAL,,"5,331","$157,574.07 ","$125,460.39 "
K0734,TOTAL,,"4,845","$1,556,215.25 ","$1,239,015.85 "
K0735,TOTAL,,219,"$88,195.14 ","$70,144.79 "
K0736,TOTAL,,"1,734","$575,187.93 ","$457,250.96 "
K0737,TOTAL,,100,"$41,128.04 ","$32,902.54 "
K0738,TOTAL,,"19,823","$632,916.19 ","$505,663.39 "
K0800,TOTAL,,"1,456","$1,817,547.86 ","$1,449,830.84 "
K0801,TOTAL,,168,"$342,056.77 ","$272,445.56 "
K0802,TOTAL,,11,"$25,945.26 ","$20,739.19 "
K0806,TOTAL,,188,"$283,509.11 ","$226,577.60 "
K0807,TOTAL,,46,"$101,805.31 ","$80,518.77 "
K0808,TOTAL,,2,"$7,343.20 ","$5,874.56 "
K0813,TOTAL,,94,"$187,634.63 ","$148,904.84 "
K0814,TOTAL,,203,"$563,175.23 ","$450,242.57 "
K0815,TOTAL,,70,"$243,719.99 ","$194,876.78 "
K0816,TOTAL,,165,"$514,889.26 ","$411,640.06 "
K0820,TOTAL,,6,"$15,769.04 ","$12,615.23 "
K0821,TOTAL,,144,"$468,179.77 ","$374,480.00 "
K0822,TOTAL,,"1,284","$4,985,581.41 ","$3,984,005.61 "
K0823,TOTAL,,"11,764","$46,652,890.27 ","$37,224,346.24 "
K0824,TOTAL,,135,"$635,917.34 ","$501,794.08 "
K0825,TOTAL,,530,"$2,193,401.63 ","$1,732,088.66 "
K0826,TOTAL,,19,"$117,651.50 ","$94,022.01 "
K0827,TOTAL,,67,"$334,063.66 ","$267,104.72 "
K0828,TOTAL,,13,"$88,714.40 ","$70,961.90 "
K0829,TOTAL,,4,"$22,867.30 ","$18,293.83 "
K0830,TOTAL,,76,"$289,506.52 ","$229,412.22 "
K0831,TOTAL,,158,"$583,181.72 ","$460,948.19 "
K0835,TOTAL,,106,"$434,449.12 ","$345,030.29 "
K0836,TOTAL,,51,"$210,060.10 ","$167,948.89 "
K0837,TOTAL,,13,"$62,727.00 ","$50,177.72 "
K0838,TOTAL,,12,"$44,446.64 ","$35,557.32 "
K0839,TOTAL,,2,"$12,538.60 ","$10,030.88 "
K0841,TOTAL,,16,"$65,170.30 ","$49,479.16 "
K0842,TOTAL,,8,"$33,861.71 ","$27,089.38 "
K0843,TOTAL,,5,"$25,775.00 ","$20,620.00 "
K0848,TOTAL,,76,"$398,714.95 ","$318,773.58 "
K0849,TOTAL,,121,"$578,522.90 ","$460,400.13 "
K0850,TOTAL,,17,"$94,468.71 ","$70,663.05 "
K0851,TOTAL,,47,"$260,534.57 ","$208,427.66 "
