,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges 38100 - 38999,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
38100,80'S,LYMPHATIC,893,"$101,261.56 ","$80,268.25 "
,OTHER,,"3,699","$2,496,139.57 ","$1,978,679.93 "
,TOTAL,,"4,592","$2,597,401.13 ","$2,058,948.18 "
38101,80'S,,9,"$1,002.27 ",$801.80 
,OTHER,,35,"$23,667.32 ","$18,674.42 "
,TOTAL,,44,"$24,669.59 ","$19,476.22 "
38102,80'S,,157,"$6,755.31 ","$5,345.34 "
,OTHER,,723,"$184,658.33 ","$146,026.65 "
,TOTAL,,880,"$191,413.64 ","$151,371.99 "
38115,80'S,,50,"$4,584.63 ","$3,667.69 "
,OTHER,,233,"$136,552.14 ","$107,620.31 "
,TOTAL,,283,"$141,136.77 ","$111,288.00 "
38120,80'S,,357,"$55,510.54 ","$44,252.25 "
,OTHER,,"1,134","$1,050,316.44 ","$833,761.18 "
,TOTAL,,"1,491","$1,105,826.98 ","$878,013.43 "
38129,80'S,,1,$141.37 ,$113.10 
,OTHER,,19,"$9,103.62 ","$7,282.90 "
,TOTAL,,20,"$9,244.99 ","$7,396.00 "
38200,OTHER,,83,"$5,937.80 ","$4,695.94 "
,TOTAL,,83,"$5,937.80 ","$4,695.94 "
38205,OTHER,,170,"$14,084.30 ","$11,243.84 "
,TOTAL,,170,"$14,084.30 ","$11,243.84 "
38206,OTHER,,"2,231","$185,610.38 ","$147,591.43 "
,TOTAL,,"2,231","$185,610.38 ","$147,591.43 "
38220,80'S,,224,"$1,286.34 ","$1,024.73 "
,OTHER,,"48,538","$3,397,101.75 ","$2,667,861.35 "
,TOTAL,,"48,762","$3,398,388.09 ","$2,668,886.08 "
38221,80'S,,3,$57.77 ,$46.21 
,OTHER,,"135,291","$19,098,502.62 ","$15,038,046.56 "
,TOTAL,,"135,294","$19,098,560.39 ","$15,038,092.77 "
38230,80'S,,11,$296.08 ,$235.99 
,OTHER,,465,"$78,752.74 ","$62,747.59 "
,TOTAL,,476,"$79,048.82 ","$62,983.58 "
38240,80'S,,2,$19.58 ,$15.66 
,OTHER,,259,"$33,310.82 ","$26,351.74 "
,TOTAL,,261,"$33,330.40 ","$26,367.40 "
38241,OTHER,,948,"$118,794.43 ","$94,317.01 "
,TOTAL,,948,"$118,794.43 ","$94,317.01 "
38242,OTHER,,48,"$4,620.39 ","$3,590.26 "
,TOTAL,,48,"$4,620.39 ","$3,590.26 "
38300,SG,,2,$673.68 ,$538.95 
,OTHER,,171,"$28,247.15 ","$21,886.79 "
,TOTAL,,173,"$28,920.83 ","$22,425.74 "
38305,SG,,1,$421.32 ,$337.06 
,OTHER,,201,"$71,556.21 ","$55,768.45 "
,TOTAL,,202,"$71,977.53 ","$56,105.51 "
38308,SG,,24,"$6,414.45 ","$5,118.48 "
,80'S,,125,"$5,423.54 ","$4,338.82 "
,OTHER,,"1,439","$438,854.68 ","$348,171.95 "
,TOTAL,,"1,588","$450,692.67 ","$357,629.25 "
38380,80'S,,5,$324.06 ,$259.24 
,OTHER,,43,"$13,876.99 ","$11,101.57 "
,TOTAL,,48,"$14,201.05 ","$11,360.81 "
38381,80'S,,17,"$1,604.98 ","$1,283.99 "
,OTHER,,197,"$101,848.18 ","$81,295.30 "
,TOTAL,,214,"$103,453.16 ","$82,579.29 "
38382,80'S,,3,$246.24 ,$189.13 
,OTHER,,6,"$2,757.67 ","$2,206.13 "
,TOTAL,,9,"$3,003.91 ","$2,395.26 "
38500,SG,,905,"$357,959.02 ","$282,421.34 "
,80'S,,3,$78.28 ,$62.62 
,OTHER,,"13,716","$2,588,555.43 ","$2,046,442.13 "
,TOTAL,,"14,624","$2,946,592.73 ","$2,328,926.09 "
38505,SG,,99,"$28,914.36 ","$23,131.36 "
,80'S,,3,$27.75 ,$22.20 
,OTHER,,"9,134","$795,218.59 ","$621,752.46 "
,TOTAL,,"9,236","$824,160.70 ","$644,906.02 "
38510,SG,,"1,052","$440,638.29 ","$347,670.41 "
,OTHER,,"9,649","$3,523,573.19 ","$2,782,150.71 "
,TOTAL,,"10,701","$3,964,211.48 ","$3,129,821.12 "
38520,SG,,38,"$15,267.67 ","$12,042.44 "
,OTHER,,910,"$369,853.45 ","$293,715.97 "
,TOTAL,,948,"$385,121.12 ","$305,758.41 "
38525,SG,,"2,087","$626,513.60 ","$497,066.70 "
,80'S,,7,$248.74 ,$198.98 
,OTHER,,"35,774","$9,199,374.19 ","$7,303,922.90 "
,TOTAL,,"37,868","$9,826,136.53 ","$7,801,188.58 "
38530,SG,,9,"$2,413.30 ","$1,896.13 "
,80'S,,66,"$3,457.18 ","$2,765.69 "
,OTHER,,339,"$110,365.24 ","$87,915.02 "
,TOTAL,,414,"$116,235.72 ","$92,576.84 "
38542,SG,,57,"$21,938.94 ","$17,270.31 "
,80'S,,124,"$6,240.66 ","$4,943.09 "
,OTHER,,"1,263","$401,566.19 ","$318,695.70 "
,TOTAL,,"1,444","$429,745.79 ","$340,909.10 "
38550,SG,,5,"$2,538.11 ","$1,931.28 "
,80'S,,1,$67.68 ,$54.14 
,OTHER,,119,"$38,218.57 ","$30,208.35 "
,TOTAL,,125,"$40,824.36 ","$32,193.77 "
38555,SG,,1,$581.82 ,$465.46 
,80'S,,4,$603.01 ,$482.41 
,OTHER,,64,"$52,191.95 ","$41,718.91 "
,TOTAL,,69,"$53,376.78 ","$42,666.78 "
38562,80'S,,227,"$18,101.15 ","$14,372.96 "
,OTHER,,"1,184","$541,599.50 ","$430,057.40 "
,TOTAL,,"1,411","$559,700.65 ","$444,430.36 "
38564,80'S,,97,"$6,383.87 ","$5,107.17 "
,OTHER,,407,"$167,063.66 ","$133,599.82 "
,TOTAL,,504,"$173,447.53 ","$138,706.99 "
38570,SG,,5,"$6,981.92 ","$5,585.54 "
,80'S,,263,"$12,662.55 ","$9,965.03 "
,OTHER,,833,"$297,811.10 ","$235,153.50 "
,TOTAL,,"1,101","$317,455.57 ","$250,704.07 "
38571,SG,,1,"$1,474.71 ","$1,179.77 "
,80'S,,720,"$53,629.79 ","$42,653.28 "
,OTHER,,"2,660","$1,223,299.81 ","$970,260.76 "
,TOTAL,,"3,381","$1,278,404.31 ","$1,014,093.81 "
38572,80'S,,151,"$16,431.77 ","$13,145.36 "
,OTHER,,516,"$321,138.18 ","$255,056.86 "
,TOTAL,,667,"$337,569.95 ","$268,202.22 "
38589,80'S,,8,$454.66 ,$363.73 
,OTHER,,65,"$21,186.28 ","$16,949.02 "
,TOTAL,,73,"$21,640.94 ","$17,312.75 "
38700,80'S,,107,"$7,563.12 ","$6,001.81 "
,OTHER,,825,"$342,326.73 ","$271,980.41 "
,TOTAL,,932,"$349,889.85 ","$277,982.22 "
38720,80'S,,149,"$19,756.02 ","$15,742.64 "
,OTHER,,817,"$628,467.07 ","$495,721.55 "
,TOTAL,,966,"$648,223.09 ","$511,464.19 "
38724,80'S,,746,"$98,026.97 ","$78,123.27 "
,OTHER,,"4,631","$3,681,382.63 ","$2,924,330.56 "
,TOTAL,,"5,377","$3,779,409.60 ","$3,002,453.83 "
38740,SG,,142,"$43,053.81 ","$34,110.60 "
,80'S,,146,"$13,517.02 ","$10,773.12 "
,OTHER,,"2,646","$1,463,599.88 ","$1,160,224.41 "
