,,Medicare Part B Physician/Supplier BESS Data,,,
,,For Calendar Year 2008,,,
,,Code Ranges 59001 - 5999,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
59000,OTHER,MATERNITY,779,"$75,963.67 ","$58,083.46 "
,TOTAL,,779,"$75,963.67 ","$58,083.46 "
59001,OTHER,,21,"$2,857.91 ","$2,178.33 "
,TOTAL,,21,"$2,857.91 ","$2,178.33 "
59012,OTHER,,1,$202.89 ,$162.31 
,TOTAL,,1,$202.89 ,$162.31 
59015,OTHER,,40,"$5,552.54 ","$4,428.99 "
,TOTAL,,40,"$5,552.54 ","$4,428.99 "
59020,OTHER,,86,"$3,167.39 ","$2,489.52 "
,TOTAL,,86,"$3,167.39 ","$2,489.52 "
59025,OTHER,,"17,843","$592,034.14 ","$448,730.51 "
,TOTAL,,"17,843","$592,034.14 ","$448,730.51 "
59050,OTHER,,4,$202.24 ,$161.79 
,TOTAL,,4,$202.24 ,$161.79 
59051,OTHER,,130,"$5,114.68 ","$3,948.28 "
,TOTAL,,130,"$5,114.68 ","$3,948.28 "
59070,OTHER,,3,$528.83 ,$423.06 
,TOTAL,,3,$528.83 ,$423.06 
59072,OTHER,,1,$444.63 ,$355.70 
,TOTAL,,1,$444.63 ,$355.70 
59074,OTHER,,7,"$2,175.87 ","$1,740.71 "
,TOTAL,,7,"$2,175.87 ","$1,740.71 "
59076,OTHER,,1,$409.22 ,$327.38 
,TOTAL,,1,$409.22 ,$327.38 
59100,80'S,,2,$183.53 ,$141.95 
,OTHER,,9,"$3,909.23 ","$3,127.40 "
,TOTAL,,11,"$4,092.76 ","$3,269.35 "
59120,80'S,,10,"$1,038.89 ",$831.10 
,OTHER,,76,"$52,720.82 ","$41,080.64 "
,TOTAL,,86,"$53,759.71 ","$41,911.74 "
59121,80'S,,1,$121.01 ,$96.81 
,OTHER,,3,"$1,158.69 ",$926.95 
,TOTAL,,4,"$1,279.70 ","$1,023.76 "
59136,80'S,,1,$120.25 ,$96.20 
,OTHER,,3,"$2,265.81 ","$1,812.65 "
,TOTAL,,4,"$2,386.06 ","$1,908.85 "
59150,80'S,,3,$350.07 ,$280.06 
,OTHER,,32,"$21,825.78 ","$17,340.84 "
,TOTAL,,35,"$22,175.85 ","$17,620.90 "
59151,80'S,,11,"$1,231.91 ",$985.52 
,OTHER,,126,"$85,472.09 ","$67,665.73 "
,TOTAL,,137,"$86,704.00 ","$68,651.25 "
59160,80'S,,1,$13.76 ,$11.01 
,OTHER,,105,"$16,583.45 ","$12,593.84 "
,TOTAL,,106,"$16,597.21 ","$12,604.85 "
59200,OTHER,,276,"$15,331.73 ","$11,844.04 "
,TOTAL,,276,"$15,331.73 ","$11,844.04 "
59300,80'S,,1,$21.99 ,$17.59 
,OTHER,,36,"$3,867.87 ","$3,065.85 "
,TOTAL,,37,"$3,889.86 ","$3,083.44 "
59320,80'S,,2,$43.10 ,$34.48 
,OTHER,,120,"$18,161.04 ","$14,128.57 "
,TOTAL,,122,"$18,204.14 ","$14,163.05 "
59350,OTHER,,2,$446.11 ,$356.89 
,TOTAL,,2,$446.11 ,$356.89 
59400,OTHER,,"3,868","$6,180,227.28 ","$4,834,053.86 "
,TOTAL,,"3,868","$6,180,227.28 ","$4,834,053.86 "
59409,OTHER,,"1,375","$1,001,033.34 ","$790,752.06 "
,TOTAL,,"1,375","$1,001,033.34 ","$790,752.06 "
59410,OTHER,,"1,209","$1,009,708.61 ","$795,455.96 "
,TOTAL,,"1,209","$1,009,708.61 ","$795,455.96 "
59412,80'S,,1,$14.13 ,$11.30 
,OTHER,,27,"$2,549.25 ","$1,992.49 "
,TOTAL,,28,"$2,563.38 ","$2,003.79 "
59414,OTHER,,48,"$3,918.11 ","$2,933.82 "
,TOTAL,,48,"$3,918.11 ","$2,933.82 "
59425,OTHER,,"1,445","$276,955.51 ","$215,365.79 "
,TOTAL,,"1,445","$276,955.51 ","$215,365.79 "
59426,OTHER,,"1,451","$542,194.64 ","$424,249.05 "
,TOTAL,,"1,451","$542,194.64 ","$424,249.05 "
59430,OTHER,,"1,253","$152,653.37 ","$112,568.24 "
,TOTAL,,"1,253","$152,653.37 ","$112,568.24 "
59510,80'S,,3,$902.29 ,$721.82 
,OTHER,,"3,109","$5,721,372.16 ","$4,472,381.12 "
,TOTAL,,"3,112","$5,722,274.45 ","$4,473,102.94 "
59514,80'S,,"1,241","$169,136.50 ","$131,530.08 "
,OTHER,,"1,162","$946,902.29 ","$748,787.10 "
,TOTAL,,"2,403","$1,116,038.79 ","$880,317.18 "
59515,OTHER,,"1,063","$1,080,569.19 ","$858,719.68 "
,TOTAL,,"1,063","$1,080,569.19 ","$858,719.68 "
59525,80'S,,2,$145.68 ,$116.55 
,OTHER,,14,"$6,667.94 ","$5,334.35 "
,TOTAL,,16,"$6,813.62 ","$5,450.90 "
59610,OTHER,,86,"$146,653.10 ","$113,734.92 "
,TOTAL,,86,"$146,653.10 ","$113,734.92 "
59612,OTHER,,36,"$30,466.45 ","$24,227.59 "
,TOTAL,,36,"$30,466.45 ","$24,227.59 "
59614,OTHER,,17,"$15,565.14 ","$12,363.85 "
,TOTAL,,17,"$15,565.14 ","$12,363.85 "
59618,OTHER,,20,"$39,428.64 ","$31,405.18 "
,TOTAL,,20,"$39,428.64 ","$31,405.18 "
59620,80'S,,3,$454.89 ,$363.91 
,OTHER,,12,"$10,416.41 ","$8,217.53 "
,TOTAL,,15,"$10,871.30 ","$8,581.44 "
59622,OTHER,,6,"$6,859.69 ","$5,487.75 "
,TOTAL,,6,"$6,859.69 ","$5,487.75 "
59812,SG,,4,"$2,950.32 ","$2,360.25 "
,OTHER,,375,"$100,166.79 ","$78,507.33 "
,TOTAL,,379,"$103,117.11 ","$80,867.58 "
59820,SG,,19,"$13,683.17 ","$10,590.61 "
,OTHER,,717,"$242,312.87 ","$188,740.50 "
,TOTAL,,736,"$255,996.04 ","$199,331.11 "
59821,OTHER,,35,"$11,435.83 ","$8,881.42 "
,TOTAL,,35,"$11,435.83 ","$8,881.42 "
59830,OTHER,,3,"$1,226.98 ",$981.59 
,TOTAL,,3,"$1,226.98 ",$981.59 
59840,SG,,3,"$2,422.52 ","$1,938.01 "
,OTHER,,146,"$35,046.77 ","$27,032.33 "
,TOTAL,,149,"$37,469.29 ","$28,970.34 "
59841,OTHER,,68,"$23,841.44 ","$18,465.95 "
,TOTAL,,68,"$23,841.44 ","$18,465.95 "
59851,OTHER,,2,$759.86 ,$607.89 
,TOTAL,,2,$759.86 ,$607.89 
59855,OTHER,,14,"$5,491.61 ","$4,359.59 "
,TOTAL,,14,"$5,491.61 ","$4,359.59 "
59856,OTHER,,2,$891.25 ,$713.00 
,TOTAL,,2,$891.25 ,$713.00 
59870,OTHER,,10,"$3,739.51 ","$2,991.61 "
,TOTAL,,10,"$3,739.51 ","$2,991.61 "
59871,OTHER,,29,"$3,694.85 ","$2,747.89 "
,TOTAL,,29,"$3,694.85 ","$2,747.89 "
59897,OTHER,,2,$651.86 ,$521.49 
,TOTAL,,2,$651.86 ,$521.49 
