CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 32) Miscellaneous Codes",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-35,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
MISC.,UNK  ,TOTAL,N/A,0,0
MISC.,UNK  ,,N/A,0,0
MISC.,WW002,TOTAL,123903,1253506.82,998807.44
MISC.,WW002,,123903,1253506.82,998807.44
MISC.,WW003,TOTAL,29015,9380488.78,7475280.55
MISC.,WW003,,29015,9380488.78,7475280.55
MISC.,WW005,TOTAL,161451,28956889.96,23017679.11
MISC.,WW005,,161451,28956889.96,23017679.11
MISC.,WW006,TOTAL,1021844,36539308.92,29063924.85
MISC.,WW006,,1021844,36539308.92,29063924.85
MISC.,WW010,TOTAL,24112,20942.65,16223.52
MISC.,WW010,,24112,20942.65,16223.52
MISC.,WW011,TOTAL,392295,651522.55,507439.99
MISC.,WW011,,392295,651522.55,507439.99
MISC.,WW020,TOTAL,5795,27025.8,21301.84
MISC.,WW020,,5795,27025.8,21301.84
MISC.,WW030,TOTAL,77594,3074736.35,2453556.16
MISC.,WW030,,77594,3074736.35,2453556.16
MISC.,WW040,TOTAL,16923,2034.51,1513.94
MISC.,WW040,,16923,2034.51,1513.94
MISC.,WW080,TOTAL,178864,1378669.61,1082981.05
MISC.,WW080,,178864,1378669.61,1082981.05
MISC.,WW090,TOTAL,593142,3897085.62,3100913.71
MISC.,WW090,,593142,3897085.62,3100913.71
MISC.,WW093,TOTAL,8607040,228196227.37,181624039.43
MISC.,WW093,,8607040,228196227.37,181624039.43
MISC.,WW103,TOTAL,12,9.14,7.31
MISC.,WW103,,12,9.14,7.31
MISC.,WW140,TOTAL,43446,3458889.99,2764419.26
MISC.,WW140,,43446,3458889.99,2764419.26
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
