,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2001,,
,,,Code Ranges A9150 - A9900,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
A9150,TOTAL,ADMINISTRATION,1,$0,$0
A9270,TOTAL,,22,$478,$382
A9500,TOTAL,,1190665,"$93,664,146","$74,234,620"
A9502,TOTAL,,615722,"$55,470,023","$44,010,390"
A9503,TOTAL,,105135,"$1,617,668","$1,280,447"
A9504,TOTAL,,467,"$36,143","$28,457"
A9505,TOTAL,,1240777,"$48,416,099","$38,388,150"
A9507,TOTAL,,536,"$459,052","$364,365"
A9508,TOTAL,,909,"$22,739","$18,191"
A9510,TOTAL,,638,"$44,152","$35,214"
A9600,TOTAL,,3962,"$231,755","$185,404"
A9605,TOTAL,,193,"$337,729","$270,183"
A9700,TOTAL,,3508,"$368,675","$292,597"
A9900,TOTAL,,15,$641,$513
,,,,,
