,,,Medicare Part B Physician/Supplier BESS Data,,,
,,,For Calendar Year 2000,,,
,,,Code Ranges J8520 - J9999,,,
,,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,,,,,,
J8520,TOTAL,CHEMOTHERAPY,645,"$1,301","$1,041",
J8521,TOTAL,,4928,"$33,072","$26,397",
J8530,TOTAL,,184948,"$525,868","$417,369",
J8560,TOTAL,,107918,"$4,068,217","$3,244,920",
J8600,TOTAL,,98090,"$170,986","$135,164",
J8610,TOTAL,,4776,"$11,831","$9,280",
J8999,TOTAL,,1230686,"$7,881,708","$6,293,879",
J9000,TOTAL,,740150,"$30,852,360","$24,515,426",
J9001,TOTAL,,48276,"$14,745,446","$11,732,951",
J9015,TOTAL,,25297,"$11,442,257","$9,102,899",
J9020,TOTAL,,536,"$30,355","$24,206",
J9031,TOTAL,,140161,"$21,625,700","$17,057,282",
J9040,TOTAL,,9893,"$2,670,959","$2,121,024",
J9045,TOTAL,,1423347,"$141,489,324","$112,470,230",
J9050,TOTAL,,7211,"$735,084","$584,326",
J9060,TOTAL,,184646,"$7,600,434","$6,032,495",
J9062,TOTAL,,51637,"$10,298,520","$8,173,845",
J9065,TOTAL,,37402,"$1,944,637","$1,549,371",
J9070,TOTAL,,248620,"$1,461,713","$1,157,899",
J9080,TOTAL,,20101,"$223,142","$176,484",
J9090,TOTAL,,30616,"$649,576","$515,120",
J9091,TOTAL,,14940,"$660,842","$521,779",
J9092,TOTAL,,2384,"$118,672","$94,359",
J9093,TOTAL,,336502,"$2,043,694","$1,615,881",
J9094,TOTAL,,36312,"$416,035","$329,785",
J9095,TOTAL,,45073,"$1,083,600","$859,848",
J9096,TOTAL,,35946,"$1,679,374","$1,332,327",
J9097,TOTAL,,6644,"$421,470","$335,636",
J9100,TOTAL,,52807,"$329,608","$261,745",
J9110,TOTAL,,8187,"$151,991","$121,420",
J9120,TOTAL,,734,"$9,234","$7,271",
J9130,TOTAL,,32094,"$380,475","$302,234",
J9140,TOTAL,,19360,"$425,540","$338,334",
J9150,TOTAL,,1797,"$137,052","$109,514",
J9151,TOTAL,,321,"$19,442","$15,554",
J9165,TOTAL,,190,"$2,368","$1,811",
J9170,TOTAL,,402263,"$111,822,840","$88,815,000",
J9181,TOTAL,,727625,"$6,381,862","$5,065,687",
J9182,TOTAL,,150195,"$14,036,341","$11,157,474",
J9185,TOTAL,,96270,"$22,487,223","$17,841,353",
J9190,TOTAL,,1484798,"$3,648,270","$2,885,651",
J9200,TOTAL,,4097,"$518,144","$411,649",
J9201,TOTAL,,1119603,"$101,524,555","$80,704,755",
J9202,TOTAL,,856264,"$377,626,742","$298,655,055",
J9206,TOTAL,,1023941,"$118,992,699","$94,565,131",
J9208,TOTAL,,29699,"$4,037,985","$3,206,154",
J9209,TOTAL,,134713,"$4,819,808","$3,827,779",
J9211,TOTAL,,924,"$266,840","$212,215",
J9212,TOTAL,,15520,"$113,807","$90,734",
J9213,TOTAL,,110645,"$3,066,050","$2,424,621",
J9214,TOTAL,,1683664,"$18,434,474","$14,611,919",
J9215,TOTAL,,544,"$5,535","$4,428",
J9216,TOTAL,,3938,"$543,789","$434,761",
J9217,TOTAL,,1284664,"$636,918,143","$504,804,244",
J9218,TOTAL,,619,"$31,555","$24,969",
J9230,TOTAL,,1549,"$16,690","$13,157",
J9245,TOTAL,,582,"$201,827","$160,106",
J9250,TOTAL,,487156,"$253,170","$189,428",
J9260,TOTAL,,228692,"$979,436","$746,854",
J9265,TOTAL,,1681805,"$287,312,234","$228,415,340",
J9266,TOTAL,,48,"$26,344","$19,628",
J9268,TOTAL,,809,"$1,247,224","$996,389",
J9270,TOTAL,,105,"$7,872","$6,194",
J9280,TOTAL,,16662,"$2,017,197","$1,602,080",
J9290,TOTAL,,8802,"$3,480,551","$2,765,483",
J9291,TOTAL,,12880,"$10,710,470","$8,495,642",
J9293,TOTAL,,103064,"$22,905,173","$18,202,375",
J9310,TOTAL,,329447,"$136,925,455","$108,787,147",
J9320,TOTAL,,2558,"$253,748","$201,837",
J9340,TOTAL,,16031,"$1,554,291","$1,230,241",
J9350,TOTAL,,61445,"$35,150,261","$27,995,193",
J9355,TOTAL,,839177,"$36,773,466","$29,148,466",
J9357,TOTAL,,6347,"$2,473,617","$1,959,570",
J9360,TOTAL,,128749,"$491,893","$389,317",
J9370,TOTAL,,77599,"$2,401,022","$1,904,854",
J9375,TOTAL,,31036,"$1,389,352","$1,101,126",
J9380,TOTAL,,497,"$55,738","$44,541",
J9390,TOTAL,,382558,"$28,083,518","$22,276,406",
J9600,TOTAL,,87,"$203,262","$157,587",
J9999,TOTAL,,173047,"$12,900,445","$10,297,252",
,,,,,,
