Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 99201 - 99557,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
99201,TOTAL,EVALUATION AND MANAGEMENT,"496,142","$15,982,899.99 ","$10,589,738.37 "
99202,TOTAL,,"2,806,617","$166,799,283.39 ","$111,274,523.57 "
99203,TOTAL,,"4,817,377","$428,606,991.51 ","$291,925,726.07 "
99204,TOTAL,,"3,021,461","$385,651,576.28 ","$273,591,414.57 "
99205,TOTAL,,"1,095,173","$179,394,588.56 ","$131,128,031.58 "
99211,TOTAL,,"12,221,868","$241,345,949.72 ","$176,491,166.22 "
99212,TOTAL,,"27,306,985","$944,521,506.22 ","$660,598,483.18 "
99213,TOTAL,,"108,983,706","$5,356,815,951.41 ","$3,695,201,705.67 "
99214,TOTAL,,"49,911,949","$3,867,168,270.76 ","$2,734,110,692.09 "
99215,TOTAL,,"6,521,170","$745,952,570.08 ","$529,127,346.72 "
99217,TOTAL,,"328,414","$20,464,329.48 ","$16,080,137.74 "
99218,TOTAL,,"88,489","$5,494,689.65 ","$4,237,845.33 "
99219,TOTAL,,"223,540","$23,161,710.57 ","$17,885,508.71 "
99220,TOTAL,,"219,913","$32,172,397.29 ","$25,055,384.85 "
99221,TOTAL,,"550,482","$35,167,963.86 ","$27,318,955.26 "
99222,TOTAL,,"3,578,804","$380,999,075.80 ","$296,640,871.21 "
99223,TOTAL,,"5,551,519","$828,603,577.45 ","$649,735,375.08 "
99231,TOTAL,,"22,028,881","$708,447,177.53 ","$561,413,370.86 "
99232,TOTAL,,"48,763,693","$2,617,795,806.76 ","$2,078,537,844.24 "
99233,TOTAL,,"16,059,906","$1,236,574,336.79 ","$982,403,222.28 "
99234,TOTAL,,"60,832","$7,624,230.86 ","$5,960,576.59 "
99235,TOTAL,,"97,386","$16,206,667.95 ","$12,652,438.53 "
99236,TOTAL,,"72,225","$15,098,993.36 ","$11,824,763.06 "
99238,TOTAL,,"6,465,658","$434,600,046.47 ","$344,421,525.75 "
99239,TOTAL,,"2,023,953","$185,999,756.20 ","$147,691,164.96 "
99241,TOTAL,,"469,792","$20,619,043.38 ","$14,891,749.05 "
99242,TOTAL,,"1,728,825","$144,821,969.33 ","$106,110,807.02 "
99243,TOTAL,,"4,540,688","$511,950,483.62 ","$380,919,120.59 "
99244,TOTAL,,"4,985,051","$807,384,631.14 ","$614,262,657.96 "
99245,TOTAL,,"1,948,878","$411,356,857.82 ","$317,329,970.44 "
99251,TOTAL,,"394,459","$13,519,513.29 ","$10,544,229.70 "
99252,TOTAL,,"1,176,814","$81,539,062.83 ","$63,798,549.03 "
99253,TOTAL,,"3,287,459","$313,158,005.98 ","$245,431,937.45 "
99254,TOTAL,,"5,296,820","$730,822,019.94 ","$575,174,551.92 "
99255,TOTAL,,"2,693,445","$513,872,475.73 ","$405,814,901.23 "
99261,TOTAL,,"656,900","$14,270,117.77 ","$11,292,151.71 "
99262,TOTAL,,"1,630,064","$71,548,626.37 ","$56,810,899.24 "
99263,TOTAL,,"774,658","$50,740,816.65 ","$40,146,464.41 "
99271,TOTAL,,"10,116","$346,153.67 ","$257,011.07 "
99272,TOTAL,,"26,467","$1,584,396.99 ","$1,207,494.22 "
99273,TOTAL,,"50,612","$4,083,607.30 ","$3,057,583.28 "
99274,TOTAL,,"52,078","$5,898,446.50 ","$4,460,364.28 "
99275,TOTAL,,"36,083","$5,011,806.90 ","$3,851,261.40 "
99281,TOTAL,,"198,548","$3,052,456.53 ","$2,268,417.08 "
99282,TOTAL,,"1,222,408","$31,454,428.06 ","$23,167,755.67 "
99283,TOTAL,,"5,203,397","$302,955,864.51 ","$228,832,440.07 "
99284,TOTAL,,"5,491,773","$504,560,028.84 ","$388,864,700.92 "
99285,TOTAL,,"5,909,953","$853,952,573.88 ","$670,455,611.00 "
99289,TOTAL,,382,"$48,696.30 ","$38,316.82 "
99290,TOTAL,,27,"$3,228.90 ","$2,511.21 "
99291,TOTAL,,"2,636,479","$527,948,872.28 ","$419,459,978.16 "
99292,TOTAL,,"325,171","$32,052,889.95 ","$25,523,669.54 "
99293,TOTAL,,343,"$63,521.47 ","$48,949.42 "
99294,TOTAL,,447,"$131,878.92 ","$102,305.33 "
99295,TOTAL,,290,"$121,012.04 ","$96,126.11 "
99296,TOTAL,,51,"$17,296.62 ","$13,520.65 "
