Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 59000 - 59899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
59000,OTHER,MATERNITY,721,"$72,579.90 ","$54,272.62 "
,TOTAL,,721,"$72,579.90 ","$54,272.62 "
59001,OTHER,,12,"$1,666.83 ","$1,325.96 "
,TOTAL,,12,"$1,666.83 ","$1,325.96 "
59012,OTHER,,5,$617.10 ,$493.67 
,TOTAL,,5,$617.10 ,$493.67 
59015,OTHER,,24,"$3,510.42 ","$2,493.86 "
,TOTAL,,24,"$3,510.42 ","$2,493.86 "
59020,OTHER,,70,"$2,630.94 ","$2,076.10 "
,TOTAL,,70,"$2,630.94 ","$2,076.10 "
59025,OTHER,,"10,512","$350,021.32 ","$264,623.40 "
,TOTAL,,"10,512","$350,021.32 ","$264,623.40 "
59030,OTHER,,8,$603.04 ,$482.44 
,TOTAL,,8,$603.04 ,$482.44 
59050,OTHER,,23,"$1,166.72 ",$894.42 
,TOTAL,,23,"$1,166.72 ",$894.42 
59051,OTHER,,112,"$4,415.63 ","$3,319.93 "
,TOTAL,,112,"$4,415.63 ","$3,319.93 "
59100,OTHER,,14,"$5,413.70 ","$4,330.95 "
,TOTAL,,14,"$5,413.70 ","$4,330.95 "
59120,80'S,,11,"$1,054.00 ",$754.48 
,OTHER,,65,"$40,480.09 ","$31,387.26 "
,TOTAL,,76,"$41,534.09 ","$32,141.74 "
59121,OTHER,,3,"$2,095.81 ","$1,676.65 "
,TOTAL,,3,"$2,095.81 ","$1,676.65 "
59130,OTHER,,2,"$1,469.04 ","$1,175.23 "
,TOTAL,,2,"$1,469.04 ","$1,175.23 "
59135,80'S,,1,$123.56 ,$98.85 
,OTHER,,1,$772.23 ,$617.78 
,TOTAL,,2,$895.79 ,$716.63 
59136,OTHER,,1,$708.80 ,$567.04 
,TOTAL,,1,$708.80 ,$567.04 
59140,80'S,,1,$57.12 ,$45.70 
,OTHER,,3,$983.84 ,$787.08 
,TOTAL,,4,"$1,040.96 ",$832.78 
59150,80'S,,5,$609.82 ,$487.86 
,OTHER,,29,"$18,542.34 ","$14,535.59 "
,TOTAL,,34,"$19,152.16 ","$15,023.45 "
59151,80'S,,8,$833.78 ,$645.86 
,OTHER,,98,"$63,661.58 ","$50,212.32 "
,TOTAL,,106,"$64,495.36 ","$50,858.18 "
59160,SG,,1,$491.55 ,$393.24 
,OTHER,,70,"$11,696.77 ","$9,225.81 "
,TOTAL,,71,"$12,188.32 ","$9,619.05 "
59200,OTHER,,306,"$20,726.43 ","$15,465.23 "
,TOTAL,,306,"$20,726.43 ","$15,465.23 "
59300,OTHER,,53,"$5,053.44 ","$3,929.54 "
,TOTAL,,53,"$5,053.44 ","$3,929.54 "
59320,SG,,1,$330.94 ,$80.00 
,OTHER,,90,"$13,411.31 ","$10,220.77 "
,TOTAL,,91,"$13,742.25 ","$10,300.77 "
59350,OTHER,,2,$289.69 ,$231.75 
,TOTAL,,2,$289.69 ,$231.75 
59400,OTHER,,"2,964","$4,490,418.94 ","$3,474,592.51 "
,TOTAL,,"2,964","$4,490,418.94 ","$3,474,592.51 "
59409,OTHER,,"1,090","$832,680.21 ","$655,730.95 "
,TOTAL,,"1,090","$832,680.21 ","$655,730.95 "
59410,OTHER,,940,"$791,338.88 ","$620,429.95 "
,TOTAL,,940,"$791,338.88 ","$620,429.95 "
59412,OTHER,,32,"$3,302.95 ","$2,539.46 "
,TOTAL,,32,"$3,302.95 ","$2,539.46 "
59414,OTHER,,27,"$2,329.29 ","$1,710.28 "
,TOTAL,,27,"$2,329.29 ","$1,710.28 "
59425,OTHER,,"1,744","$239,428.10 ","$184,017.19 "
,TOTAL,,"1,744","$239,428.10 ","$184,017.19 "
59426,OTHER,,"1,604","$370,969.07 ","$288,942.37 "
,TOTAL,,"1,604","$370,969.07 ","$288,942.37 "
59430,OTHER,,869,"$90,932.55 ","$67,280.93 "
,TOTAL,,869,"$90,932.55 ","$67,280.93 "
59510,80'S,,1,$276.58 ,$221.26 
