CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 24) Pathology/Lab Tests (P0000 - P9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-79,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATHOLOGY/LAB TESTS,P2028,,N/A,15,0,
PATHOLOGY/LAB TESTS,P2028,TOTAL,N/A,15,0,
PATHOLOGY/LAB TESTS,P2031,,N/A,0,0,
PATHOLOGY/LAB TESTS,P2031,TOTAL,N/A,0,0,
PATHOLOGY/LAB TESTS,P2038,,N/A,0,0,
PATHOLOGY/LAB TESTS,P2038,TOTAL,N/A,0,0,
PATHOLOGY/LAB TESTS,P3000,,7667,110239.7,107981.28,
PATHOLOGY/LAB TESTS,P3000,TOTAL,7667,110239.7,107981.28,
PATHOLOGY/LAB TESTS,P3001,,2386,72589.740000000005,70095.86,
PATHOLOGY/LAB TESTS,P3001,TOTAL,2386,72589.740000000005,70095.86,
PATHOLOGY/LAB TESTS,P7001,,N/A,0,0,
PATHOLOGY/LAB TESTS,P7001,TOTAL,N/A,0,0,
PATHOLOGY/LAB TESTS,P9010,,N/A,0.2,0,
PATHOLOGY/LAB TESTS,P9010,TOTAL,N/A,0.2,0,
PATHOLOGY/LAB TESTS,P9011,,N/A,682.2,534.67999999999995,
PATHOLOGY/LAB TESTS,P9011,TOTAL,N/A,682.2,534.67999999999995,
PATHOLOGY/LAB TESTS,P9012,,N/A,226.35,177.46,
PATHOLOGY/LAB TESTS,P9012,TOTAL,N/A,226.35,177.46,
PATHOLOGY/LAB TESTS,P9016,,2447,242503.37,189520.39,
PATHOLOGY/LAB TESTS,P9016,TOTAL,2447,242503.37,189520.39,
PATHOLOGY/LAB TESTS,P9017,,N/A,763,598.17999999999995,
PATHOLOGY/LAB TESTS,P9017,TOTAL,N/A,763,598.17999999999995,
PATHOLOGY/LAB TESTS,P9019,,N/A,582.88,456.98,
PATHOLOGY/LAB TESTS,P9019,TOTAL,N/A,582.88,456.98,
PATHOLOGY/LAB TESTS,P9020,,1176,316199.3,247056.39,
