CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 22) Prosthetic Procedures (L5000 - L9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-827,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROSTHETIC PROCEDURES,L5000,,15648,8048680.79,6267497.8799999999,
PROSTHETIC PROCEDURES,L5000,TOTAL,15648,8048680.79,6267497.8799999999,
PROSTHETIC PROCEDURES,L5010,,258,338009.71,263081.13,
PROSTHETIC PROCEDURES,L5010,TOTAL,258,338009.71,263081.13,
PROSTHETIC PROCEDURES,L5020,,680,1425468.45,1110198.48,
PROSTHETIC PROCEDURES,L5020,TOTAL,680,1425468.45,1110198.48,
PROSTHETIC PROCEDURES,L5050,,374,898793.27,697712.01,
PROSTHETIC PROCEDURES,L5050,TOTAL,374,898793.27,697712.01,
PROSTHETIC PROCEDURES,L5060,,N/A,10275.719999999999,8110.97,
PROSTHETIC PROCEDURES,L5060,TOTAL,N/A,10275.719999999999,8110.97,
PROSTHETIC PROCEDURES,L5100,,189,451817.02,351390.5,
PROSTHETIC PROCEDURES,L5100,TOTAL,189,451817.02,351390.5,
PROSTHETIC PROCEDURES,L5105,,42,156239.69,120510.93,
PROSTHETIC PROCEDURES,L5105,TOTAL,42,156239.69,120510.93,
PROSTHETIC PROCEDURES,L5150,,13,46436.2,36694.629999999997,
PROSTHETIC PROCEDURES,L5150,TOTAL,13,46436.2,36694.629999999997,
PROSTHETIC PROCEDURES,L5160,,N/A,30593.88,24061.360000000001,
PROSTHETIC PROCEDURES,L5160,TOTAL,N/A,30593.88,24061.360000000001,
PROSTHETIC PROCEDURES,L5200,,146,492399.81,384118.4,
PROSTHETIC PROCEDURES,L5200,TOTAL,146,492399.81,384118.4,
PROSTHETIC PROCEDURES,L5210,,120,298601.98,233754.36,
PROSTHETIC PROCEDURES,L5210,TOTAL,120,298601.98,233754.36,
PROSTHETIC PROCEDURES,L5220,,111,322467.02,253565.54,
PROSTHETIC PROCEDURES,L5220,TOTAL,111,322467.02,253565.54,
PROSTHETIC PROCEDURES,L5230,,11,42649.66,32933.160000000003,
PROSTHETIC PROCEDURES,L5230,TOTAL,11,42649.66,32933.160000000003,
PROSTHETIC PROCEDURES,L5250,,16,85282.83,67174.14,
PROSTHETIC PROCEDURES,L5250,TOTAL,16,85282.83,67174.14,
PROSTHETIC PROCEDURES,L5270,,N/A,12205.99,9671.5400000000009,
PROSTHETIC PROCEDURES,L5270,TOTAL,N/A,12205.99,9671.5400000000009,
PROSTHETIC PROCEDURES,L5301,,18040,44807797.600000001,34839574,
PROSTHETIC PROCEDURES,L5301,TOTAL,18040,44807797.600000001,34839574,
PROSTHETIC PROCEDURES,L5312,,81,284273.15999999997,223523.75,
PROSTHETIC PROCEDURES,L5312,TOTAL,81,284273.15999999997,223523.75,
PROSTHETIC PROCEDURES,L5321,,6021,21160066.609999999,16488572.17,
PROSTHETIC PROCEDURES,L5321,TOTAL,6021,21160066.609999999,16488572.17,
PROSTHETIC PROCEDURES,L5331,,84,409705.33,318909.03999999998,
PROSTHETIC PROCEDURES,L5331,TOTAL,84,409705.33,318909.03999999998,
PROSTHETIC PROCEDURES,L5341,,13,63219.54,49589.37,
PROSTHETIC PROCEDURES,L5341,TOTAL,13,63219.54,49589.37,
PROSTHETIC PROCEDURES,L5400,,34,42276.76,33225.440000000002,
