CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 25) National Codes Assigned by CMS on Temporary Basis (Q0000 - Q9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-399,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0035,,14,245.77,162.49,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0035,TOTAL,14,245.77,162.49,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0081,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0081,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0083,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0083,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0084,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0084,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0085,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0085,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0091,,797747,34766559.030000001,34193754.469999999,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0091,TOTAL,797747,34766559.030000001,34193754.469999999,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0092,,1893091.2,47078451.009999998,35631616.020000003,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0092,TOTAL,1893091.2,47078451.009999998,35631616.020000003,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0111,,44194,255960.66,250727.57,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0111,TOTAL,44194,255960.66,250727.57,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0112,,31455,178592.53,174740.17,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0112,TOTAL,31455,178592.53,174740.17,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0113,,N/A,13.88,13.76,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0113,TOTAL,N/A,13.88,13.76,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0114,,43,422.69,410.26,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0114,TOTAL,43,422.69,410.26,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0115,,127,1727.2,1689.61,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0115,TOTAL,127,1727.2,1689.61,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0138,,35704076,23424117.359999999,18199814.23,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0138,TOTAL,35704076,23424117.359999999,18199814.23,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0139,,291799,192157.55,147997.62,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0139,TOTAL,291799,192157.55,147997.62,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0144,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0144,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0162,,128084,5282.2,4142.92,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0162,TOTAL,128084,5282.2,4142.92,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0163,,2267,72.81,51.37,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0163,TOTAL,2267,72.81,51.37,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0164,,311,11.09,8.56,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0164,TOTAL,311,11.09,8.56,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0165,,2948,129.44,99.84,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0165,TOTAL,2948,129.44,99.84,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0166,,4420,11996.46,9297.94,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0166,TOTAL,4420,11996.46,9297.94,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0167,,4109,13810.75,10889.03,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0167,TOTAL,4109,13810.75,10889.03,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0168,,1413,10468.120000000001,8158.94,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0168,TOTAL,1413,10468.120000000001,8158.94,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0169,,17,0.8,0.63,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0169,TOTAL,17,0.8,0.63,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0170,,270,7.3,5.72,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0170,TOTAL,270,7.3,5.72,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0172,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0172,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0173,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0173,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0175,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0175,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0177,,316,45.75,36.33,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0177,TOTAL,316,45.75,36.33,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0178,,N/A,0.32,0.25,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0178,TOTAL,N/A,0.32,0.25,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0179,,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0179,TOTAL,N/A,0,0,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0180,,73,4869.8500000000004,3687.11,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0180,TOTAL,73,4869.8500000000004,3687.11,
NATIONAL CODES ASSIGNED BY CMS ON A TEMPORARY BASIS,Q0181,,N/A,0,0,
