CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 14) Dental Procedures (D0000 - D9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-809,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
DENTAL PROCEDURES,D0120,,N/A,0,0,
DENTAL PROCEDURES,D0120,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0140,,N/A,41,32.14,
DENTAL PROCEDURES,D0140,TOTAL,N/A,41,32.14,
DENTAL PROCEDURES,D0145,,N/A,0,0,
DENTAL PROCEDURES,D0145,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0150,,13,657.27,518.86,
DENTAL PROCEDURES,D0150,TOTAL,13,657.27,518.86,
DENTAL PROCEDURES,D0160,,N/A,0,0,
DENTAL PROCEDURES,D0160,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0170,,N/A,0,0,
DENTAL PROCEDURES,D0170,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0180,,N/A,0,0,
DENTAL PROCEDURES,D0180,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0190,,N/A,0,0,
DENTAL PROCEDURES,D0190,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0191,,N/A,0,0,
DENTAL PROCEDURES,D0191,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0210,,N/A,0,0,
DENTAL PROCEDURES,D0210,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0220,,N/A,0,0,
DENTAL PROCEDURES,D0220,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0230,,N/A,0,0,
DENTAL PROCEDURES,D0230,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0240,,N/A,34.26,26.86,
DENTAL PROCEDURES,D0240,TOTAL,N/A,34.26,26.86,
DENTAL PROCEDURES,D0250,,N/A,0,0,
DENTAL PROCEDURES,D0250,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0260,,N/A,0,0,
DENTAL PROCEDURES,D0260,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0270,,N/A,0,0,
DENTAL PROCEDURES,D0270,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0272,,N/A,55,43.12,
DENTAL PROCEDURES,D0272,TOTAL,N/A,55,43.12,
DENTAL PROCEDURES,D0274,,N/A,37.33,29.26,
DENTAL PROCEDURES,D0274,TOTAL,N/A,37.33,29.26,
DENTAL PROCEDURES,D0277,,N/A,0,0,
DENTAL PROCEDURES,D0277,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0290,,N/A,0,0,
DENTAL PROCEDURES,D0290,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0321,,N/A,0,0,
DENTAL PROCEDURES,D0321,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0322,,N/A,0,0,
DENTAL PROCEDURES,D0322,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0330,,N/A,0,0,
DENTAL PROCEDURES,D0330,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0340,,N/A,0,0,
DENTAL PROCEDURES,D0340,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0350,,N/A,0,0,
DENTAL PROCEDURES,D0350,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0360,,N/A,0,0,
DENTAL PROCEDURES,D0360,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0362,,N/A,0,0,
DENTAL PROCEDURES,D0362,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0363,,N/A,0,0,
DENTAL PROCEDURES,D0363,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0364,,N/A,0,0,
DENTAL PROCEDURES,D0364,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0365,,N/A,0,0,
DENTAL PROCEDURES,D0365,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0366,,N/A,0,0,
DENTAL PROCEDURES,D0366,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0367,,N/A,0,0,
DENTAL PROCEDURES,D0367,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0368,,N/A,0,0,
DENTAL PROCEDURES,D0368,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0370,,N/A,0,0,
DENTAL PROCEDURES,D0370,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0380,,N/A,0,0,
DENTAL PROCEDURES,D0380,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0381,,N/A,0,0,
DENTAL PROCEDURES,D0381,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0382,,N/A,0,0,
DENTAL PROCEDURES,D0382,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0383,,N/A,0,0,
DENTAL PROCEDURES,D0383,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0384,,N/A,0,0,
DENTAL PROCEDURES,D0384,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0391,,N/A,0,0,
DENTAL PROCEDURES,D0391,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0415,,N/A,0,0,
DENTAL PROCEDURES,D0415,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0416,,N/A,0,0,
DENTAL PROCEDURES,D0416,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0417,,N/A,0,0,
DENTAL PROCEDURES,D0417,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0418,,N/A,0,0,
DENTAL PROCEDURES,D0418,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0421,,N/A,0,0,
DENTAL PROCEDURES,D0421,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0431,,N/A,0,0,
DENTAL PROCEDURES,D0431,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0460,,N/A,0,0,
DENTAL PROCEDURES,D0460,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0470,,N/A,0,0,
DENTAL PROCEDURES,D0470,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0472,,N/A,0,0,
DENTAL PROCEDURES,D0472,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0473,,N/A,160.30000000000001,125.68,
DENTAL PROCEDURES,D0473,TOTAL,N/A,160.30000000000001,125.68,
DENTAL PROCEDURES,D0474,,N/A,0,0,
DENTAL PROCEDURES,D0474,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0476,,N/A,0,0,
DENTAL PROCEDURES,D0476,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0478,,N/A,0,0,
DENTAL PROCEDURES,D0478,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0485,,N/A,0,0,
DENTAL PROCEDURES,D0485,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0486,,N/A,0,0,
DENTAL PROCEDURES,D0486,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0502,,N/A,0,0,
DENTAL PROCEDURES,D0502,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0999,,N/A,0,0,
DENTAL PROCEDURES,D0999,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1110,,N/A,0,0,
DENTAL PROCEDURES,D1110,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1120,,N/A,0,0,
DENTAL PROCEDURES,D1120,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1204,,N/A,0,0,
DENTAL PROCEDURES,D1204,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1206,,N/A,0,0,
DENTAL PROCEDURES,D1206,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1208,,N/A,0,0,
DENTAL PROCEDURES,D1208,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1310,,N/A,0,0,
DENTAL PROCEDURES,D1310,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1320,,N/A,0,0,
DENTAL PROCEDURES,D1320,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1330,,N/A,0,0,
DENTAL PROCEDURES,D1330,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D1351,,N/A,0,0,
DENTAL PROCEDURES,D1351,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2140,,N/A,0,0,
DENTAL PROCEDURES,D2140,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2150,,N/A,0,0,
DENTAL PROCEDURES,D2150,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2160,,N/A,0,0,
DENTAL PROCEDURES,D2160,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2161,,N/A,0,0,
DENTAL PROCEDURES,D2161,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2330,,N/A,0,0,
DENTAL PROCEDURES,D2330,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2331,,N/A,0,0,
DENTAL PROCEDURES,D2331,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2332,,N/A,0,0,
DENTAL PROCEDURES,D2332,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2335,,N/A,0,0,
DENTAL PROCEDURES,D2335,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2390,,N/A,0,0,
DENTAL PROCEDURES,D2390,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2391,,N/A,0,0,
DENTAL PROCEDURES,D2391,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2392,,N/A,0,0,
DENTAL PROCEDURES,D2392,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2393,,N/A,0,0,
DENTAL PROCEDURES,D2393,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2394,,N/A,0,0,
DENTAL PROCEDURES,D2394,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2610,,N/A,0,0,
DENTAL PROCEDURES,D2610,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2630,,N/A,0,0,
DENTAL PROCEDURES,D2630,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D2643,,N/A,0,0,
DENTAL PROCEDURES,D2643,TOTAL,N/A,0,0,
