Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
"Code Range Local Codes W, X, Y, and Z ",,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
W0002,TOTAL,MISC.,35,"41,464","33,171"
W1000,TOTAL,,22,44,18
W1050,TOTAL,,181,167,124
W1151,TOTAL,,17,43,34
W1400,TOTAL,,1,8,6
W1401,TOTAL,,10,57,44
W1886,TOTAL,,"1,418","10,255","7,682"
W1887,TOTAL,,"4,713","38,783","30,155"
W1999,TOTAL,,115,"3,375","2,678"
W2012,TOTAL,,3,0,0
W2015,TOTAL,,5,0,0
W2016,TOTAL,,"3,307","74,675","59,569"
W2965,TOTAL,,112,876,682
W3016,TOTAL,,479,"3,728","2,603"
W3025,TOTAL,,7,15,9
W3065,TOTAL,,"2,529","9,213","7,311"
W3701,TOTAL,,557,"4,565","3,614"
W3703,TOTAL,,27,16,13
W3707,TOTAL,,1,1,1
W3708,TOTAL,,202,384,303
W4001,TOTAL,,64,113,88
W4002,TOTAL,,9,97,61
W4003,TOTAL,,27,176,131
W4005,TOTAL,,2,5,4
W4070,TOTAL,,1,7,6
W4072,TOTAL,,177,"1,188",872
W4081,TOTAL,,529,"16,477","11,698"
W4125,TOTAL,,"4,982","131,545","104,760"
W4126,TOTAL,,"2,347","2,347","1,751"
W4128,TOTAL,,4,1,1
W4130,TOTAL,,"1,263","37,646","30,013"
W4131,TOTAL,,"2,271","153,092","121,469"
W4132,TOTAL,,"1,565","87,986","69,963"
W4133,TOTAL,,7,852,658
W4134,TOTAL,,"4,161","93,895","74,736"
W4136,TOTAL,,127,"1,763","1,399"
W4139,TOTAL,,491,"9,712","7,546"
W4140,TOTAL,,"2,446","54,334","42,926"
W4141,TOTAL,,324,"4,180","3,312"
W4142,TOTAL,,257,"31,050","24,750"
W4143,TOTAL,,"2,985","53,124","42,456"
W4144,TOTAL,,645,"8,869","7,045"
W4147,TOTAL,,1,116,92
W4149,TOTAL,,1,14,11
W4150,TOTAL,,561,"10,979","8,720"
W4151,TOTAL,,"13,089","235,426","186,129"
W4153,TOTAL,,811,"16,569","13,087"
W4156,TOTAL,,213,"6,084","4,821"
W4158,TOTAL,,293,"80,179","63,843"
W4444,TOTAL,,10,"1,058",846
W5555,TOTAL,,107,"16,456","12,869"
W6103,TOTAL,,"4,582","30,762","24,609"
W6105,TOTAL,,"8,380","195,517","155,977"
W7681,TOTAL,,"2,451","137,579","107,687"
W7682,TOTAL,,"1,124","49,046","37,719"
W7683,TOTAL,,"1,041","40,466","31,465"
W7684,TOTAL,,18,617,494
W7777,TOTAL,,198,"10,547","8,172"
W7800,TOTAL,,"52,809","32,625","25,724"
W7811,TOTAL,,868,"17,641","13,988"
W7821,TOTAL,,467,"5,505","4,372"
W7822,TOTAL,,120,"1,172",902
W7823,TOTAL,,273,"82,022","65,618"
W7824,TOTAL,,19,"1,425","1,140"
W7825,TOTAL,,663,"9,109","7,254"
W7827,TOTAL,,555,"7,211","5,739"
W7828,TOTAL,,717,"11,977","9,492"
W8634,TOTAL,,82,"2,250","1,800"
W8888,TOTAL,,211,"9,173","7,340"
W8889,TOTAL,,3,24,24
W8953,TOTAL,,"48,441","305,664","299,371"
W9200,TOTAL,,83,"30,146","24,006"
W9205,TOTAL,,47,"1,099",800
W9610,TOTAL,,240,"10,501","8,290"
W9612,TOTAL,,"15,277","661,097","503,457"
W9614,TOTAL,,"66,441","2,903,804","2,244,002"
W9616,TOTAL,,260,"11,357","8,918"
W9618,TOTAL,,393,"18,907","15,010"
W9620,TOTAL,,"5,457","262,568","207,562"
W9622,TOTAL,,"23,092","1,113,528","852,098"
W9624,TOTAL,,"58,457","2,854,097","2,219,404"
W9626,TOTAL,,390,"18,643","14,718"
W9628,TOTAL,,13,543,434
W9630,TOTAL,,"1,276","54,169","41,594"
W9632,TOTAL,,776,"32,620","24,773"
W9634,TOTAL,,"3,504","151,493","116,255"
W9638,TOTAL,,62,"2,933","2,317"
W9640,TOTAL,,"1,834","87,345","67,670"
W9642,TOTAL,,"1,051","48,468","37,395"
W9644,TOTAL,,"3,739","177,846","138,287"
W9999,TOTAL,,108,"3,387","2,665"
XX001,TOTAL,,"32,269","5,513","4,251"
XX011,TOTAL,,11,15,12
X0001,TOTAL,,"8,631","882,500","701,623"
X0002,TOTAL,,"2,245","114,181","90,044"
X0003,TOTAL,,824,"25,340","19,831"
X0004,TOTAL,,581,"11,559","8,974"
X0005,TOTAL,,65,"1,496","1,197"
X0006,TOTAL,,54,"1,002",801
X0187,TOTAL,,2,16,13
X1000,TOTAL,,53,397,307
X1002,TOTAL,,"44,952","1,951,707","1,559,583"
X1015,TOTAL,,530,"18,496","14,797"
X1090,TOTAL,,125,888,633
X1310,TOTAL,,33,40,26
X1415,TOTAL,,2,21,17
X1525,TOTAL,,230,932,583
X1530,TOTAL,,1,23,19
X1550,TOTAL,,22,9,7
X1573,TOTAL,,"4,878","119,060","80,206"
X1574,TOTAL,,"8,165","324,277","227,952"
X1630,TOTAL,,4,4,2
X1655,TOTAL,,624,"1,569","1,068"
X1705,TOTAL,,12,8,6
X1717,TOTAL,,"5,085","9,447","6,480"
